Country,Year,fertility,region,,,,,
Chad,2011,6.486,Sub-Saharan Africa,,,,,
Chad,2012,6.375,Sub-Saharan Africa,,,,,
Chad,2013,6.263,Sub-Saharan Africa,,,,,
Channel Islands,1964,2.551,Europe & Central Asia,,,,,
Channel Islands,1965,2.526,Europe & Central Asia,,,,,
Channel Islands,1966,2.475,Europe & Central Asia,,,,,
Channel Islands,1967,2.404,Europe & Central Asia,,,,,
Channel Islands,1968,2.318,Europe & Central Asia,,,,,
Channel Islands,1969,2.222,Europe & Central Asia,,,,,
Channel Islands,1970,2.121,Europe & Central Asia,,,,,
Channel Islands,1971,2.019,Europe & Central Asia,,,,,
Channel Islands,1972,1.918,Europe & Central Asia,,,,,
Channel Islands,1973,1.822,Europe & Central Asia,,,,,
Channel Islands,1974,1.735,Europe & Central Asia,,,,,
Channel Islands,1975,1.659,Europe & Central Asia,,,,,
Channel Islands,1976,1.596,Europe & Central Asia,,,,,
Channel Islands,1977,1.546,Europe & Central Asia,,,,,
Channel Islands,1978,1.505,Europe & Central Asia,,,,,
Channel Islands,1979,1.475,Europe & Central Asia,,,,,
Channel Islands,1980,1.454,Europe & Central Asia,,,,,
Channel Islands,1981,1.441,Europe & Central Asia,,,,,
Channel Islands,1982,1.434,Europe & Central Asia,,,,,
Channel Islands,1983,1.433,Europe & Central Asia,,,,,
Channel Islands,1984,1.434,Europe & Central Asia,,,,,
Channel Islands,1985,1.437,Europe & Central Asia,,,,,
Channel Islands,1986,1.441,Europe & Central Asia,,,,,
Channel Islands,1987,1.446,Europe & Central Asia,,,,,
Channel Islands,1988,1.452,Europe & Central Asia,,,,,
Channel Islands,1989,1.457,Europe & Central Asia,,,,,
Channel Islands,1990,1.46,Europe & Central Asia,,,,,
Channel Islands,1991,1.461,Europe & Central Asia,,,,,
Channel Islands,1992,1.457,Europe & Central Asia,,,,,
Channel Islands,1993,1.45,Europe & Central Asia,,,,,
Channel Islands,1994,1.441,Europe & Central Asia,,,,,
Channel Islands,1995,1.43,Europe & Central Asia,,,,,
Channel Islands,1996,1.42,Europe & Central Asia,,,,,
Channel Islands,1997,1.411,Europe & Central Asia,,,,,
Channel Islands,1998,1.405,Europe & Central Asia,,,,,
Channel Islands,1999,1.402,Europe & Central Asia,,,,,
Channel Islands,2000,1.402,Europe & Central Asia,,,,,
Channel Islands,2001,1.404,Europe & Central Asia,,,,,
Channel Islands,2002,1.408,Europe & Central Asia,,,,,
Channel Islands,2003,1.411,Europe & Central Asia,,,,,
Channel Islands,2004,1.413,Europe & Central Asia,,,,,
Channel Islands,2005,1.415,Europe & Central Asia,,,,,
Channel Islands,2006,1.417,Europe & Central Asia,,,,,
Channel Islands,2007,1.42,Europe & Central Asia,,,,,
Channel Islands,2008,1.424,Europe & Central Asia,,,,,
Channel Islands,2009,1.43,Europe & Central Asia,,,,,
Channel Islands,2010,1.436,Europe & Central Asia,,,,,
Channel Islands,2011,1.444,Europe & Central Asia,,,,,
Channel Islands,2012,1.451,Europe & Central Asia,,,,,
Channel Islands,2013,1.459,Europe & Central Asia,,,,,
Chile,1964,5.185,America,,,,,
Chile,1965,5,America,,,,,
Chile,1966,4.799,America,,,,,
Chile,1967,4.593,America,,,,,
Chile,1968,4.392,America,,,,,
Chile,1969,4.202,America,,,,,
Chile,1970,4.023,America,,,,,
Chile,1971,3.851,America,,,,,
Chile,1972,3.679,America,,,,,
Chile,1973,3.504,America,,,,,
Chile,1974,3.33,America,,,,,
Chile,1975,3.163,America,,,,,
Chile,1976,3.013,America,,,,,
Chile,1977,2.887,America,,,,,
Chile,1978,2.788,America,,,,,
Chile,1979,2.718,America,,,,,
Chile,1980,2.675,America,,,,,
Chile,1981,2.656,America,,,,,
Chile,1982,2.65,America,,,,,
Chile,1983,2.651,America,,,,,
Chile,1984,2.655,America,,,,,
Chile,1985,2.657,America,,,,,
Chile,1986,2.656,America,,,,,
Chile,1987,2.653,America,,,,,
Chile,1988,2.649,America,,,,,
Chile,1989,2.64,America,,,,,
Chile,1990,2.624,America,,,,,
Chile,1991,2.597,America,,,,,
Chile,1992,2.559,America,,,,,
Chile,1993,2.51,America,,,,,
Chile,1994,2.453,America,,,,,
Chile,1995,2.388,America,,,,,
Chile,1996,2.321,America,,,,,
Chile,1997,2.254,America,,,,,
Chile,1998,2.192,America,,,,,
Chile,1999,2.135,America,,,,,
Chile,2000,2.087,America,,,,,
Chile,2001,2.047,America,,,,,
Chile,2002,2.014,America,,,,,
Chile,2003,1.985,America,,,,,
Chile,2004,1.96,America,,,,,
Chile,2005,1.939,America,,,,,
Chile,2006,1.92,America,,,,,
Chile,2007,1.903,America,,,,,
Chile,2008,1.888,America,,,,,
Chile,2009,1.873,America,,,,,
Chile,2010,1.858,America,,,,,
Chile,2011,1.844,America,,,,,
Chile,2012,1.832,America,,,,,
Chile,2013,1.82,America,,,,,
China,1964,6.12,East Asia & Pacific,,,,,
China,1965,6.022,East Asia & Pacific,,,,,
China,1966,6.211,East Asia & Pacific,,,,,
China,1967,5.252,East Asia & Pacific,,,,,
China,1968,6.37,East Asia & Pacific,,,,,
China,1969,5.67,East Asia & Pacific,,,,,
China,1970,5.746,East Asia & Pacific,,,,,
China,1971,5.396,East Asia & Pacific,,,,,
China,1972,4.92,East Asia & Pacific,,,,,
China,1973,4.506,East Asia & Pacific,,,,,
China,1974,4.15,East Asia & Pacific,,,,,
China,1975,3.576,East Asia & Pacific,,,,,
China,1976,3.254,East Asia & Pacific,,,,,
China,1977,2.866,East Asia & Pacific,,,,,
China,1978,2.743,East Asia & Pacific,,,,,
China,1979,2.798,East Asia & Pacific,,,,,
China,1980,2.316,East Asia & Pacific,,,,,
China,1981,2.713,East Asia & Pacific,,,,,
China,1982,2.618,East Asia & Pacific,,,,,
China,1983,2.72,East Asia & Pacific,,,,,
China,1984,2.769,East Asia & Pacific,,,,,
China,1985,2.811,East Asia & Pacific,,,,,
China,1986,2.826,East Asia & Pacific,,,,,
China,1987,2.806,East Asia & Pacific,,,,,
China,1988,2.745,East Asia & Pacific,,,,,
China,1989,2.644,East Asia & Pacific,,,,,
China,1990,2.506,East Asia & Pacific,,,,,
China,1991,2.342,East Asia & Pacific,,,,,
China,1992,2.171,East Asia & Pacific,,,,,
China,1993,2.009,East Asia & Pacific,,,,,
China,1994,1.865,East Asia & Pacific,,,,,
China,1995,1.746,East Asia & Pacific,,,,,
China,1996,1.656,East Asia & Pacific,,,,,
China,1997,1.591,East Asia & Pacific,,,,,
China,1998,1.546,East Asia & Pacific,,,,,
China,1999,1.52,East Asia & Pacific,,,,,
China,2000,1.51,East Asia & Pacific,,,,,
China,2001,1.514,East Asia & Pacific,,,,,
China,2002,1.527,East Asia & Pacific,,,,,
China,2003,1.546,East Asia & Pacific,,,,,
China,2004,1.566,East Asia & Pacific,,,,,
China,2005,1.585,East Asia & Pacific,,,,,
China,2006,1.602,East Asia & Pacific,,,,,
China,2007,1.617,East Asia & Pacific,,,,,
China,2008,1.63,East Asia & Pacific,,,,,
China,2009,1.642,East Asia & Pacific,,,,,
China,2010,1.65,East Asia & Pacific,,,,,
China,2011,1.657,East Asia & Pacific,,,,,
China,2012,1.663,East Asia & Pacific,,,,,
China,2013,1.668,East Asia & Pacific,,,,,
Colombia,1964,6.661,America,,,,,
Colombia,1965,6.559,America,,,,,
Colombia,1966,6.422,America,,,,,
Colombia,1967,6.25,America,,,,,
Colombia,1968,6.05,America,,,,,
Colombia,1969,5.83,America,,,,,
Colombia,1970,5.599,America,,,,,
Colombia,1971,5.37,America,,,,,
Colombia,1972,5.153,America,,,,,
Colombia,1973,4.956,America,,,,,
Colombia,1974,4.782,America,,,,,
Colombia,1975,4.631,America,,,,,
Colombia,1976,4.497,America,,,,,
Colombia,1977,4.372,America,,,,,
Colombia,1978,4.247,America,,,,,
Colombia,1979,4.121,America,,,,,
Colombia,1980,3.993,America,,,,,
Colombia,1981,3.867,America,,,,,
Colombia,1982,3.744,America,,,,,
Colombia,1983,3.63,America,,,,,
Colombia,1984,3.525,America,,,,,
Colombia,1985,3.43,America,,,,,
Colombia,1986,3.347,America,,,,,
Colombia,1987,3.275,America,,,,,
Colombia,1988,3.211,America,,,,,
Colombia,1989,3.155,America,,,,,
Colombia,1990,3.104,America,,,,,
Colombia,1991,3.057,America,,,,,
Colombia,1992,3.012,America,,,,,
Colombia,1993,2.966,America,,,,,
Colombia,1994,2.92,America,,,,,
Colombia,1995,2.872,America,,,,,
Colombia,1996,2.823,America,,,,,
Colombia,1997,2.775,America,,,,,
Colombia,1998,2.727,America,,,,,
Colombia,1999,2.682,America,,,,,
Colombia,2000,2.64,America,,,,,
Colombia,2001,2.603,America,,,,,
Colombia,2002,2.57,America,,,,,
Colombia,2003,2.542,America,,,,,
Colombia,2004,2.518,America,,,,,
Colombia,2005,2.496,America,,,,,
Colombia,2006,2.475,America,,,,,
Colombia,2007,2.454,America,,,,,
Colombia,2008,2.43,America,,,,,
Colombia,2009,2.405,America,,,,,
Colombia,2010,2.376,America,,,,,
Colombia,2011,2.346,America,,,,,
Colombia,2012,2.316,America,,,,,
Colombia,2013,2.286,America,,,,,
Comoros,1964,6.975,Sub-Saharan Africa,,,,,
Comoros,1965,7.004,Sub-Saharan Africa,,,,,
Comoros,1966,7.027,Sub-Saharan Africa,,,,,
Comoros,1967,7.044,Sub-Saharan Africa,,,,,
Comoros,1968,7.055,Sub-Saharan Africa,,,,,
Comoros,1969,7.06,Sub-Saharan Africa,,,,,
Comoros,1970,7.061,Sub-Saharan Africa,,,,,
Comoros,1971,7.06,Sub-Saharan Africa,,,,,
Comoros,1972,7.058,Sub-Saharan Africa,,,,,
Comoros,1973,7.055,Sub-Saharan Africa,,,,,
Comoros,1974,7.052,Sub-Saharan Africa,,,,,
Comoros,1975,7.054,Sub-Saharan Africa,,,,,
Comoros,1976,7.065,Sub-Saharan Africa,,,,,
Comoros,1977,7.084,Sub-Saharan Africa,,,,,
Comoros,1978,7.106,Sub-Saharan Africa,,,,,
Comoros,1979,7.126,Sub-Saharan Africa,,,,,
Comoros,1980,7.129,Sub-Saharan Africa,,,,,
Comoros,1981,7.102,Sub-Saharan Africa,,,,,
Comoros,1982,7.033,Sub-Saharan Africa,,,,,
Comoros,1983,6.921,Sub-Saharan Africa,,,,,
Comoros,1984,6.766,Sub-Saharan Africa,,,,,
Comoros,1985,6.576,Sub-Saharan Africa,,,,,
Comoros,1986,6.362,Sub-Saharan Africa,,,,,
Comoros,1987,6.141,Sub-Saharan Africa,,,,,
Comoros,1988,5.928,Sub-Saharan Africa,,,,,
Comoros,1989,5.735,Sub-Saharan Africa,,,,,
Comoros,1990,5.573,Sub-Saharan Africa,,,,,
Comoros,1991,5.447,Sub-Saharan Africa,,,,,
Comoros,1992,5.355,Sub-Saharan Africa,,,,,
Comoros,1993,5.293,Sub-Saharan Africa,,,,,
Comoros,1994,5.257,Sub-Saharan Africa,,,,,
Comoros,1995,5.246,Sub-Saharan Africa,,,,,
Comoros,1996,5.253,Sub-Saharan Africa,,,,,
Comoros,1997,5.27,Sub-Saharan Africa,,,,,
Comoros,1998,5.289,Sub-Saharan Africa,,,,,
Comoros,1999,5.306,Sub-Saharan Africa,,,,,
Comoros,2000,5.315,Sub-Saharan Africa,,,,,
Comoros,2001,5.313,Sub-Saharan Africa,,,,,
Comoros,2002,5.303,Sub-Saharan Africa,,,,,
Comoros,2003,5.283,Sub-Saharan Africa,,,,,
Comoros,2004,5.254,Sub-Saharan Africa,,,,,
Comoros,2005,5.216,Sub-Saharan Africa,,,,,
Comoros,2006,5.168,Sub-Saharan Africa,,,,,
Comoros,2007,5.112,Sub-Saharan Africa,,,,,
Comoros,2008,5.051,Sub-Saharan Africa,,,,,
Comoros,2009,4.986,Sub-Saharan Africa,,,,,
Comoros,2010,4.919,Sub-Saharan Africa,,,,,
Comoros,2011,4.85,Sub-Saharan Africa,,,,,
Comoros,2012,4.782,Sub-Saharan Africa,,,,,
Comoros,2013,4.714,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1964,6.067,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1965,6.089,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1966,6.111,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1967,6.135,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1968,6.161,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1969,6.187,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1970,6.214,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1971,6.242,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1972,6.271,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1973,6.301,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1974,6.333,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1975,6.366,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1976,6.403,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1977,6.443,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1978,6.487,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1979,6.535,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1980,6.585,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1981,6.636,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1982,6.689,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1983,6.742,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1984,6.794,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1985,6.847,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1986,6.902,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1987,6.96,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1988,7.019,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1989,7.077,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1990,7.133,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1991,7.183,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1992,7.223,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1993,7.251,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1994,7.267,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1995,7.267,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1996,7.253,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1997,7.227,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1998,7.19,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",1999,7.143,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2000,7.089,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2001,7.027,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2002,6.96,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2003,6.887,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2004,6.809,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2005,6.728,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2006,6.642,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2007,6.55,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2008,6.454,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2009,6.354,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2010,6.251,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2011,6.146,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2012,6.039,Sub-Saharan Africa,,,,,
"Congo, Dem. Rep.",2013,5.933,Sub-Saharan Africa,,,,,
"Congo, Rep.",1964,6.056,Sub-Saharan Africa,,,,,
"Congo, Rep.",1965,6.098,Sub-Saharan Africa,,,,,
"Congo, Rep.",1966,6.138,Sub-Saharan Africa,,,,,
"Congo, Rep.",1967,6.174,Sub-Saharan Africa,,,,,
"Congo, Rep.",1968,6.207,Sub-Saharan Africa,,,,,
"Congo, Rep.",1969,6.235,Sub-Saharan Africa,,,,,
"Congo, Rep.",1970,6.259,Sub-Saharan Africa,,,,,
"Congo, Rep.",1971,6.28,Sub-Saharan Africa,,,,,
"Congo, Rep.",1972,6.297,Sub-Saharan Africa,,,,,
"Congo, Rep.",1973,6.312,Sub-Saharan Africa,,,,,
"Congo, Rep.",1974,6.321,Sub-Saharan Africa,,,,,
"Congo, Rep.",1975,6.325,Sub-Saharan Africa,,,,,
"Congo, Rep.",1976,6.318,Sub-Saharan Africa,,,,,
"Congo, Rep.",1977,6.301,Sub-Saharan Africa,,,,,
"Congo, Rep.",1978,6.273,Sub-Saharan Africa,,,,,
"Congo, Rep.",1979,6.231,Sub-Saharan Africa,,,,,
"Congo, Rep.",1980,6.178,Sub-Saharan Africa,,,,,
"Congo, Rep.",1981,6.112,Sub-Saharan Africa,,,,,
"Congo, Rep.",1982,6.036,Sub-Saharan Africa,,,,,
"Congo, Rep.",1983,5.952,Sub-Saharan Africa,,,,,
"Congo, Rep.",1984,5.864,Sub-Saharan Africa,,,,,
"Congo, Rep.",1985,5.774,Sub-Saharan Africa,,,,,
"Congo, Rep.",1986,5.682,Sub-Saharan Africa,,,,,
"Congo, Rep.",1987,5.591,Sub-Saharan Africa,,,,,
"Congo, Rep.",1988,5.503,Sub-Saharan Africa,,,,,
"Congo, Rep.",1989,5.421,Sub-Saharan Africa,,,,,
"Congo, Rep.",1990,5.347,Sub-Saharan Africa,,,,,
"Congo, Rep.",1991,5.286,Sub-Saharan Africa,,,,,
"Congo, Rep.",1992,5.236,Sub-Saharan Africa,,,,,
"Congo, Rep.",1993,5.198,Sub-Saharan Africa,,,,,
"Congo, Rep.",1994,5.171,Sub-Saharan Africa,,,,,
"Congo, Rep.",1995,5.154,Sub-Saharan Africa,,,,,
"Congo, Rep.",1996,5.145,Sub-Saharan Africa,,,,,
"Congo, Rep.",1997,5.141,Sub-Saharan Africa,,,,,
"Congo, Rep.",1998,5.139,Sub-Saharan Africa,,,,,
"Congo, Rep.",1999,5.137,Sub-Saharan Africa,,,,,
"Congo, Rep.",2000,5.134,Sub-Saharan Africa,,,,,
"Congo, Rep.",2001,5.131,Sub-Saharan Africa,,,,,
"Congo, Rep.",2002,5.128,Sub-Saharan Africa,,,,,
"Congo, Rep.",2003,5.125,Sub-Saharan Africa,,,,,
"Congo, Rep.",2004,5.122,Sub-Saharan Africa,,,,,
"Congo, Rep.",2005,5.119,Sub-Saharan Africa,,,,,
"Congo, Rep.",2006,5.114,Sub-Saharan Africa,,,,,
"Congo, Rep.",2007,5.109,Sub-Saharan Africa,,,,,
"Congo, Rep.",2008,5.101,Sub-Saharan Africa,,,,,
"Congo, Rep.",2009,5.089,Sub-Saharan Africa,,,,,
"Congo, Rep.",2010,5.072,Sub-Saharan Africa,,,,,
"Congo, Rep.",2011,5.046,Sub-Saharan Africa,,,,,
"Congo, Rep.",2012,5.012,Sub-Saharan Africa,,,,,
"Congo, Rep.",2013,4.969,Sub-Saharan Africa,,,,,
Costa Rica,1964,6.886,America,,,,,
Costa Rica,1965,6.631,America,,,,,
Costa Rica,1966,6.328,America,,,,,
Costa Rica,1967,5.997,America,,,,,
Costa Rica,1968,5.657,America,,,,,
Costa Rica,1969,5.324,America,,,,,
Costa Rica,1970,5.012,America,,,,,
Costa Rica,1971,4.733,America,,,,,
Costa Rica,1972,4.488,America,,,,,
Costa Rica,1973,4.278,America,,,,,
Costa Rica,1974,4.105,America,,,,,
Costa Rica,1975,3.968,America,,,,,
Costa Rica,1976,3.864,America,,,,,
Costa Rica,1977,3.784,America,,,,,
Costa Rica,1978,3.719,America,,,,,
Costa Rica,1979,3.665,America,,,,,
Costa Rica,1980,3.618,America,,,,,
Costa Rica,1981,3.577,America,,,,,
Costa Rica,1982,3.544,America,,,,,
Costa Rica,1983,3.517,America,,,,,
Costa Rica,1984,3.491,America,,,,,
Costa Rica,1985,3.463,America,,,,,
Costa Rica,1986,3.427,America,,,,,
Costa Rica,1987,3.38,America,,,,,
Costa Rica,1988,3.323,America,,,,,
Costa Rica,1989,3.254,America,,,,,
Costa Rica,1990,3.175,America,,,,,
Costa Rica,1991,3.09,America,,,,,
Costa Rica,1992,3.002,America,,,,,
Costa Rica,1993,2.917,America,,,,,
Costa Rica,1994,2.835,America,,,,,
Costa Rica,1995,2.758,America,,,,,
Costa Rica,1996,2.686,America,,,,,
Costa Rica,1997,2.616,America,,,,,
Costa Rica,1998,2.548,America,,,,,
Costa Rica,1999,2.481,America,,,,,
Costa Rica,2000,2.414,America,,,,,
Costa Rica,2001,2.345,America,,,,,
Costa Rica,2002,2.275,America,,,,,
Costa Rica,2003,2.204,America,,,,,
Costa Rica,2004,2.134,America,,,,,
Costa Rica,2005,2.067,America,,,,,
Costa Rica,2006,2.006,America,,,,,
Costa Rica,2007,1.953,America,,,,,
Costa Rica,2008,1.909,America,,,,,
Costa Rica,2009,1.874,America,,,,,
Costa Rica,2010,1.847,America,,,,,
Costa Rica,2011,1.827,America,,,,,
Costa Rica,2012,1.81,America,,,,,
Costa Rica,2013,1.795,America,,,,,
Cote d'Ivoire,1964,7.639,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1965,7.701,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1966,7.757,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1967,7.806,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1968,7.849,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1969,7.883,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1970,7.908,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1971,7.927,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1972,7.937,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1973,7.94,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1974,7.934,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1975,7.916,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1976,7.884,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1977,7.837,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1978,7.774,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1979,7.695,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1980,7.602,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1981,7.497,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1982,7.383,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1983,7.263,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1984,7.139,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1985,7.013,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1986,6.884,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1987,6.752,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1988,6.619,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1989,6.486,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1990,6.356,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1991,6.232,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1992,6.114,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1993,6.005,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1994,5.904,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1995,5.81,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1996,5.72,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1997,5.633,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1998,5.547,Sub-Saharan Africa,,,,,
Cote d'Ivoire,1999,5.46,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2000,5.375,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2001,5.289,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2002,5.207,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2003,5.13,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2004,5.06,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2005,5,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2006,4.956,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2007,4.928,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2008,4.913,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2009,4.909,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2010,4.91,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2011,4.907,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2012,4.894,Sub-Saharan Africa,,,,,
Cote d'Ivoire,2013,4.866,Sub-Saharan Africa,,,,,
Croatia,1964,2.211,Europe & Central Asia,,,,,
Croatia,1965,2.177,Europe & Central Asia,,,,,
Croatia,1966,2.141,Europe & Central Asia,,,,,
Croatia,1967,2.104,Europe & Central Asia,,,,,
Croatia,1968,2.068,Europe & Central Asia,,,,,
Croatia,1969,2.035,Europe & Central Asia,,,,,
Croatia,1970,2.007,Europe & Central Asia,,,,,
Croatia,1971,1.987,Europe & Central Asia,,,,,
Croatia,1972,1.975,Europe & Central Asia,,,,,
Croatia,1973,1.972,Europe & Central Asia,,,,,
Croatia,1974,1.976,Europe & Central Asia,,,,,
Croatia,1975,1.985,Europe & Central Asia,,,,,
Croatia,1976,1.996,Europe & Central Asia,,,,,
Croatia,1977,2.005,Europe & Central Asia,,,,,
Croatia,1978,2.01,Europe & Central Asia,,,,,
Croatia,1979,2.01,Europe & Central Asia,,,,,
Croatia,1980,2.004,Europe & Central Asia,,,,,
Croatia,1981,1.993,Europe & Central Asia,,,,,
Croatia,1982,1.978,Europe & Central Asia,,,,,
Croatia,1983,1.962,Europe & Central Asia,,,,,
Croatia,1984,1.943,Europe & Central Asia,,,,,
Croatia,1985,1.919,Europe & Central Asia,,,,,
Croatia,1986,1.886,Europe & Central Asia,,,,,
Croatia,1987,1.843,Europe & Central Asia,,,,,
Croatia,1988,1.791,Europe & Central Asia,,,,,
Croatia,1989,1.731,Europe & Central Asia,,,,,
Croatia,1990,1.67,Europe & Central Asia,,,,,
Croatia,1991,1.615,Europe & Central Asia,,,,,
Croatia,1992,1.571,Europe & Central Asia,,,,,
Croatia,1993,1.54,Europe & Central Asia,,,,,
Croatia,1994,1.524,Europe & Central Asia,,,,,
Croatia,1995,1.517,Europe & Central Asia,,,,,
Croatia,1996,1.514,Europe & Central Asia,,,,,
Croatia,1997,1.508,Europe & Central Asia,,,,,
Croatia,1998,1.494,Europe & Central Asia,,,,,
Croatia,1999,1.472,Europe & Central Asia,,,,,
Croatia,2000,1.444,Europe & Central Asia,,,,,
Croatia,2001,1.415,Europe & Central Asia,,,,,
Croatia,2002,1.391,Europe & Central Asia,,,,,
Croatia,2003,1.377,Europe & Central Asia,,,,,
Croatia,2004,1.373,Europe & Central Asia,,,,,
Croatia,2005,1.38,Europe & Central Asia,,,,,
Croatia,2006,1.395,Europe & Central Asia,,,,,
Croatia,2007,1.413,Europe & Central Asia,,,,,
Croatia,2008,1.432,Europe & Central Asia,,,,,
Croatia,2009,1.449,Europe & Central Asia,,,,,
Croatia,2010,1.465,Europe & Central Asia,,,,,
Croatia,2011,1.478,Europe & Central Asia,,,,,
Croatia,2012,1.489,Europe & Central Asia,,,,,
Croatia,2013,1.501,Europe & Central Asia,,,,,
Cuba,1964,4.643,America,,,,,
Cuba,1965,4.617,America,,,,,
Cuba,1966,4.54,America,,,,,
Cuba,1967,4.433,America,,,,,
Cuba,1968,4.312,America,,,,,
Cuba,1969,4.18,America,,,,,
Cuba,1970,4.033,America,,,,,
Cuba,1971,3.857,America,,,,,
Cuba,1972,3.646,America,,,,,
Cuba,1973,3.4,America,,,,,
