gdp,region,Country,Year
7844,America,Ecuador,1978
8023,America,Ecuador,1979
8145,America,Ecuador,1980
8231,America,Ecuador,1981
8083,America,Ecuador,1982
7689,America,Ecuador,1983
7777,America,Ecuador,1984
7880,America,Ecuador,1985
7887,America,Ecuador,1986
7189,America,Ecuador,1987
7739,America,Ecuador,1988
7540,America,Ecuador,1989
7542,America,Ecuador,1990
7685,America,Ecuador,1991
7672,America,Ecuador,1992
7652,America,Ecuador,1993
7805,America,Ecuador,1994
7811,America,Ecuador,1995
7781,America,Ecuador,1996
7951,America,Ecuador,1997
8045,America,Ecuador,1998
7511,America,Ecuador,1999
7444,America,Ecuador,2000
7593,America,Ecuador,2001
7753,America,Ecuador,2002
7814,America,Ecuador,2003
8300,America,Ecuador,2004
8582,America,Ecuador,2005
8802,America,Ecuador,2006
8840,America,Ecuador,2007
9244,America,Ecuador,2008
9143,America,Ecuador,2009
9311,America,Ecuador,2010
9882,America,Ecuador,2011
10233,America,Ecuador,2012
10541,America,Ecuador,2013
2443,Middle East & North Africa,Egypt,1964
2509,Middle East & North Africa,Egypt,1965
2447,Middle East & North Africa,Egypt,1966
2377,Middle East & North Africa,Egypt,1967
2460,Middle East & North Africa,Egypt,1968
2614,Middle East & North Africa,Egypt,1969
3055,Middle East & North Africa,Egypt,1970
3090,Middle East & North Africa,Egypt,1971
3140,Middle East & North Africa,Egypt,1972
3095,Middle East & North Africa,Egypt,1973
3105,Middle East & North Africa,Egypt,1974
3193,Middle East & North Africa,Egypt,1975
3552,Middle East & North Africa,Egypt,1976
3745,Middle East & North Africa,Egypt,1977
3953,Middle East & North Africa,Egypt,1978
4262,Middle East & North Africa,Egypt,1979
4580,Middle East & North Africa,Egypt,1980
4553,Middle East & North Africa,Egypt,1981
4757,Middle East & North Africa,Egypt,1982
5044,Middle East & North Africa,Egypt,1983
5303,Middle East & North Africa,Egypt,1984
5539,Middle East & North Africa,Egypt,1985
5658,Middle East & North Africa,Egypt,1986
5774,Middle East & North Africa,Egypt,1987
5886,Middle East & North Africa,Egypt,1988
5933,Middle East & North Africa,Egypt,1989
6020,Middle East & North Africa,Egypt,1990
5974,Middle East & North Africa,Egypt,1991
6134,Middle East & North Africa,Egypt,1992
6212,Middle East & North Africa,Egypt,1993
6360,Middle East & North Africa,Egypt,1994
6553,Middle East & North Africa,Egypt,1995
6774,Middle East & North Africa,Egypt,1996
7036,Middle East & North Africa,Egypt,1997
7207,Middle East & North Africa,Egypt,1998
7528,Middle East & North Africa,Egypt,1999
7807,Middle East & North Africa,Egypt,2000
7955,Middle East & North Africa,Egypt,2001
8013,Middle East & North Africa,Egypt,2002
8134,Middle East & North Africa,Egypt,2003
8328,Middle East & North Africa,Egypt,2004
8556,Middle East & North Africa,Egypt,2005
8990,Middle East & North Africa,Egypt,2006
9467,Middle East & North Africa,Egypt,2007
9974,Middle East & North Africa,Egypt,2008
10267,Middle East & North Africa,Egypt,2009
10615,Middle East & North Africa,Egypt,2010
10629,Middle East & North Africa,Egypt,2011
10683,Middle East & North Africa,Egypt,2012
10731,Middle East & North Africa,Egypt,2013
4585,America,El Salvador,1964
4671,America,El Salvador,1965
4819,America,El Salvador,1966
4906,America,El Salvador,1967
4882,America,El Salvador,1968
4863,America,El Salvador,1969
4810,America,El Salvador,1970
4878,America,El Salvador,1971
5033,America,El Salvador,1972
5119,America,El Salvador,1973
5312,America,El Salvador,1974
5448,America,El Salvador,1975
5498,America,El Salvador,1976
5659,America,El Salvador,1977
5867,America,El Salvador,1978
5618,America,El Salvador,1979
5064,America,El Salvador,1980
4692,America,El Salvador,1981
4463,America,El Salvador,1982
4436,America,El Salvador,1983
4459,America,El Salvador,1984
4478,America,El Salvador,1985
4434,America,El Salvador,1986
4457,America,El Salvador,1987
4449,America,El Salvador,1988
4408,America,El Salvador,1989
4454,America,El Salvador,1990
4545,America,El Salvador,1991
4811,America,El Salvador,1992
5086,America,El Salvador,1993
5318,America,El Salvador,1994
5589,America,El Salvador,1995
5626,America,El Salvador,1996
5817,America,El Salvador,1997
5994,America,El Salvador,1998
6165,America,El Salvador,1999
6266,America,El Salvador,2000
6345,America,El Salvador,2001
6469,America,El Salvador,2002
6595,America,El Salvador,2003
6693,America,El Salvador,2004
6907,America,El Salvador,2005
7148,America,El Salvador,2006
7391,America,El Salvador,2007
7450,America,El Salvador,2008
7180,America,El Salvador,2009
7237,America,El Salvador,2010
7352,America,El Salvador,2011
7442,America,El Salvador,2012
7515,America,El Salvador,2013
1041,Sub-Saharan Africa,Equatorial Guinea,1964
1169,Sub-Saharan Africa,Equatorial Guinea,1965
1203,Sub-Saharan Africa,Equatorial Guinea,1966
1268,Sub-Saharan Africa,Equatorial Guinea,1967
1296,Sub-Saharan Africa,Equatorial Guinea,1968
1242,Sub-Saharan Africa,Equatorial Guinea,1969
1193,Sub-Saharan Africa,Equatorial Guinea,1970
1081,Sub-Saharan Africa,Equatorial Guinea,1971
933,Sub-Saharan Africa,Equatorial Guinea,1972
971,Sub-Saharan Africa,Equatorial Guinea,1973
1029,Sub-Saharan Africa,Equatorial Guinea,1974
1181,Sub-Saharan Africa,Equatorial Guinea,1975
1325,Sub-Saharan Africa,Equatorial Guinea,1976
1331,Sub-Saharan Africa,Equatorial Guinea,1977
1436,Sub-Saharan Africa,Equatorial Guinea,1978
1407,Sub-Saharan Africa,Equatorial Guinea,1979
1349,Sub-Saharan Africa,Equatorial Guinea,1980
1301,Sub-Saharan Africa,Equatorial Guinea,1981
1290,Sub-Saharan Africa,Equatorial Guinea,1982
1248,Sub-Saharan Africa,Equatorial Guinea,1983
1169,Sub-Saharan Africa,Equatorial Guinea,1984
1240,Sub-Saharan Africa,Equatorial Guinea,1985
1154,Sub-Saharan Africa,Equatorial Guinea,1986
1161,Sub-Saharan Africa,Equatorial Guinea,1987
1155,Sub-Saharan Africa,Equatorial Guinea,1988
1108,Sub-Saharan Africa,Equatorial Guinea,1989
1050,Sub-Saharan Africa,Equatorial Guinea,1990
1005,Sub-Saharan Africa,Equatorial Guinea,1991
1310,Sub-Saharan Africa,Equatorial Guinea,1992
1406,Sub-Saharan Africa,Equatorial Guinea,1993
1586,Sub-Saharan Africa,Equatorial Guinea,1994
1803,Sub-Saharan Africa,Equatorial Guinea,1995
2907,Sub-Saharan Africa,Equatorial Guinea,1996
7037,Sub-Saharan Africa,Equatorial Guinea,1997
8437,Sub-Saharan Africa,Equatorial Guinea,1998
10273,Sub-Saharan Africa,Equatorial Guinea,1999
11768,Sub-Saharan Africa,Equatorial Guinea,2000
18637,Sub-Saharan Africa,Equatorial Guinea,2001
21586,Sub-Saharan Africa,Equatorial Guinea,2002
23856,Sub-Saharan Africa,Equatorial Guinea,2003
31942,Sub-Saharan Africa,Equatorial Guinea,2004
36200,Sub-Saharan Africa,Equatorial Guinea,2005
33468,Sub-Saharan Africa,Equatorial Guinea,2006
36788,Sub-Saharan Africa,Equatorial Guinea,2007
40143,Sub-Saharan Africa,Equatorial Guinea,2008
35880,Sub-Saharan Africa,Equatorial Guinea,2009
34431,Sub-Saharan Africa,Equatorial Guinea,2010
35150,Sub-Saharan Africa,Equatorial Guinea,2011
35282,Sub-Saharan Africa,Equatorial Guinea,2012
32654,Sub-Saharan Africa,Equatorial Guinea,2013
937,Sub-Saharan Africa,Eritrea,1964
974,Sub-Saharan Africa,Eritrea,1965
998,Sub-Saharan Africa,Eritrea,1966
1039,Sub-Saharan Africa,Eritrea,1967
1068,Sub-Saharan Africa,Eritrea,1968
1080,Sub-Saharan Africa,Eritrea,1969
1037,Sub-Saharan Africa,Eritrea,1970
1054,Sub-Saharan Africa,Eritrea,1971
1068,Sub-Saharan Africa,Eritrea,1972
1061,Sub-Saharan Africa,Eritrea,1973
1035,Sub-Saharan Africa,Eritrea,1974
965,Sub-Saharan Africa,Eritrea,1975
948,Sub-Saharan Africa,Eritrea,1976
931,Sub-Saharan Africa,Eritrea,1977
864,Sub-Saharan Africa,Eritrea,1978
940,Sub-Saharan Africa,Eritrea,1979
942,Sub-Saharan Africa,Eritrea,1980
943,Sub-Saharan Africa,Eritrea,1981
925,Sub-Saharan Africa,Eritrea,1982
966,Sub-Saharan Africa,Eritrea,1983
913,Sub-Saharan Africa,Eritrea,1984
783,Sub-Saharan Africa,Eritrea,1985
831,Sub-Saharan Africa,Eritrea,1986
915,Sub-Saharan Africa,Eritrea,1987
891,Sub-Saharan Africa,Eritrea,1988
858,Sub-Saharan Africa,Eritrea,1989
850,Sub-Saharan Africa,Eritrea,1990
939,Sub-Saharan Africa,Eritrea,1991
1040,Sub-Saharan Africa,Eritrea,1992
1175,Sub-Saharan Africa,Eritrea,1993
1416,Sub-Saharan Africa,Eritrea,1994
1438,Sub-Saharan Africa,Eritrea,1995
1542,Sub-Saharan Africa,Eritrea,1996
1623,Sub-Saharan Africa,Eritrea,1997
1603,Sub-Saharan Africa,Eritrea,1998
1550,Sub-Saharan Africa,Eritrea,1999
1446,Sub-Saharan Africa,Eritrea,2000
1511,Sub-Saharan Africa,Eritrea,2001
1491,Sub-Saharan Africa,Eritrea,2002
1389,Sub-Saharan Africa,Eritrea,2003
1351,Sub-Saharan Africa,Eritrea,2004
1332,Sub-Saharan Africa,Eritrea,2005
1272,Sub-Saharan Africa,Eritrea,2006
1246,Sub-Saharan Africa,Eritrea,2007
1088,Sub-Saharan Africa,Eritrea,2008
1095,Sub-Saharan Africa,Eritrea,2009
1083,Sub-Saharan Africa,Eritrea,2010
1139,Sub-Saharan Africa,Eritrea,2011
1180,Sub-Saharan Africa,Eritrea,2012
1157,Sub-Saharan Africa,Eritrea,2013
7728,Europe & Central Asia,Estonia,1964
8069,Europe & Central Asia,Estonia,1965
8368,Europe & Central Asia,Estonia,1966
8647,Europe & Central Asia,Estonia,1967
9066,Europe & Central Asia,Estonia,1968
9109,Europe & Central Asia,Estonia,1969
9721,Europe & Central Asia,Estonia,1970
9885,Europe & Central Asia,Estonia,1971
9844,Europe & Central Asia,Estonia,1972
10573,Europe & Central Asia,Estonia,1973
10839,Europe & Central Asia,Estonia,1974
10829,Europe & Central Asia,Estonia,1975
11297,Europe & Central Asia,Estonia,1976
11525,Europe & Central Asia,Estonia,1977
11778,Europe & Central Asia,Estonia,1978
11690,Europe & Central Asia,Estonia,1979
11676,Europe & Central Asia,Estonia,1980
11753,Europe & Central Asia,Estonia,1981
12010,Europe & Central Asia,Estonia,1982
12358,Europe & Central Asia,Estonia,1983
12470,Europe & Central Asia,Estonia,1984
12540,Europe & Central Asia,Estonia,1985
13014,Europe & Central Asia,Estonia,1986
13144,Europe & Central Asia,Estonia,1987
13392,Europe & Central Asia,Estonia,1988
13601,Europe & Central Asia,Estonia,1989
13260,Europe & Central Asia,Estonia,1990
12008,Europe & Central Asia,Estonia,1991
10523,Europe & Central Asia,Estonia,1992
9870,Europe & Central Asia,Estonia,1993
9870,Europe & Central Asia,Estonia,1994
10464,Europe & Central Asia,Estonia,1995
11245,Europe & Central Asia,Estonia,1996
12709,Europe & Central Asia,Estonia,1997
13705,Europe & Central Asia,Estonia,1998
13723,Europe & Central Asia,Estonia,1999
14877,Europe & Central Asia,Estonia,2000
15894,Europe & Central Asia,Estonia,2001
16974,Europe & Central Asia,Estonia,2002
18359,Europe & Central Asia,Estonia,2003
19665,Europe & Central Asia,Estonia,2004
21651,Europe & Central Asia,Estonia,2005
24047,Europe & Central Asia,Estonia,2006
26066,Europe & Central Asia,Estonia,2007
24743,Europe & Central Asia,Estonia,2008
21137,Europe & Central Asia,Estonia,2009
21710,Europe & Central Asia,Estonia,2010
23576,Europe & Central Asia,Estonia,2011
24761,Europe & Central Asia,Estonia,2012
25254,Europe & Central Asia,Estonia,2013
698,Sub-Saharan Africa,Ethiopia,1964
727,Sub-Saharan Africa,Ethiopia,1965
746,Sub-Saharan Africa,Ethiopia,1966
777,Sub-Saharan Africa,Ethiopia,1967
800,Sub-Saharan Africa,Ethiopia,1968
810,Sub-Saharan Africa,Ethiopia,1969
778,Sub-Saharan Africa,Ethiopia,1970
792,Sub-Saharan Africa,Ethiopia,1971
803,Sub-Saharan Africa,Ethiopia,1972
799,Sub-Saharan Africa,Ethiopia,1973
780,Sub-Saharan Africa,Ethiopia,1974
729,Sub-Saharan Africa,Ethiopia,1975
716,Sub-Saharan Africa,Ethiopia,1976
704,Sub-Saharan Africa,Ethiopia,1977
655,Sub-Saharan Africa,Ethiopia,1978
713,Sub-Saharan Africa,Ethiopia,1979
715,Sub-Saharan Africa,Ethiopia,1980
717,Sub-Saharan Africa,Ethiopia,1981
704,Sub-Saharan Africa,Ethiopia,1982
736,Sub-Saharan Africa,Ethiopia,1983
696,Sub-Saharan Africa,Ethiopia,1984
597,Sub-Saharan Africa,Ethiopia,1985
635,Sub-Saharan Africa,Ethiopia,1986
700,Sub-Saharan Africa,Ethiopia,1987
682,Sub-Saharan Africa,Ethiopia,1988
657,Sub-Saharan Africa,Ethiopia,1989
653,Sub-Saharan Africa,Ethiopia,1990
585,Sub-Saharan Africa,Ethiopia,1991
516,Sub-Saharan Africa,Ethiopia,1992
564,Sub-Saharan Africa,Ethiopia,1993
562,Sub-Saharan Africa,Ethiopia,1994
578,Sub-Saharan Africa,Ethiopia,1995
630,Sub-Saharan Africa,Ethiopia,1996
630,Sub-Saharan Africa,Ethiopia,1997
591,Sub-Saharan Africa,Ethiopia,1998
604,Sub-Saharan Africa,Ethiopia,1999
623,Sub-Saharan Africa,Ethiopia,2000
656,Sub-Saharan Africa,Ethiopia,2001
647,Sub-Saharan Africa,Ethiopia,2002
615,Sub-Saharan Africa,Ethiopia,2003
679,Sub-Saharan Africa,Ethiopia,2004
738,Sub-Saharan Africa,Ethiopia,2005
796,Sub-Saharan Africa,Ethiopia,2006
863,Sub-Saharan Africa,Ethiopia,2007
931,Sub-Saharan Africa,Ethiopia,2008
986,Sub-Saharan Africa,Ethiopia,2009
1081,Sub-Saharan Africa,Ethiopia,2010
1171,Sub-Saharan Africa,Ethiopia,2011
1240,Sub-Saharan Africa,Ethiopia,2012
1336,Sub-Saharan Africa,Ethiopia,2013
3671,East Asia & Pacific,Fiji,1964
3471,East Asia & Pacific,Fiji,1965
3382,East Asia & Pacific,Fiji,1966
3744,East Asia & Pacific,Fiji,1967
3953,East Asia & Pacific,Fiji,1968
3971,East Asia & Pacific,Fiji,1969
4384,East Asia & Pacific,Fiji,1970
4590,East Asia & Pacific,Fiji,1971
4834,East Asia & Pacific,Fiji,1972
5287,East Asia & Pacific,Fiji,1973
5319,East Asia & Pacific,Fiji,1974
5245,East Asia & Pacific,Fiji,1975
5291,East Asia & Pacific,Fiji,1976
5506,East Asia & Pacific,Fiji,1977
5510,East Asia & Pacific,Fiji,1978
6066,East Asia & Pacific,Fiji,1979
5843,East Asia & Pacific,Fiji,1980
6066,East Asia & Pacific,Fiji,1981
5560,East Asia & Pacific,Fiji,1982
5208,East Asia & Pacific,Fiji,1983
5528,East Asia & Pacific,Fiji,1984
5193,East Asia & Pacific,Fiji,1985
5545,East Asia & Pacific,Fiji,1986
5160,East Asia & Pacific,Fiji,1987
5204,East Asia & Pacific,Fiji,1988
5583,East Asia & Pacific,Fiji,1989
5694,East Asia & Pacific,Fiji,1990
5488,East Asia & Pacific,Fiji,1991
5751,East Asia & Pacific,Fiji,1992
5792,East Asia & Pacific,Fiji,1993
6002,East Asia & Pacific,Fiji,1994
6073,East Asia & Pacific,Fiji,1995
6291,East Asia & Pacific,Fiji,1996
6087,East Asia & Pacific,Fiji,1997
6108,East Asia & Pacific,Fiji,1998
6594,East Asia & Pacific,Fiji,1999
6444,East Asia & Pacific,Fiji,2000
6548,East Asia & Pacific,Fiji,2001
6745,East Asia & Pacific,Fiji,2002
6804,East Asia & Pacific,Fiji,2003
7149,East Asia & Pacific,Fiji,2004
7169,East Asia & Pacific,Fiji,2005
7253,East Asia & Pacific,Fiji,2006
7128,East Asia & Pacific,Fiji,2007
7129,East Asia & Pacific,Fiji,2008
6959,East Asia & Pacific,Fiji,2009
7098,East Asia & Pacific,Fiji,2010
7228,East Asia & Pacific,Fiji,2011
7303,East Asia & Pacific,Fiji,2012
7502,East Asia & Pacific,Fiji,2013
12389,Europe & Central Asia,Finland,1964
13006,Europe & Central Asia,Finland,1965
13269,Europe & Central Asia,Finland,1966
13477,Europe & Central Asia,Finland,1967
13726,Europe & Central Asia,Finland,1968
15058,Europe & Central Asia,Finland,1969
16245,Europe & Central Asia,Finland,1970
16564,Europe & Central Asia,Finland,1971
17722,Europe & Central Asia,Finland,1972
18804,Europe & Central Asia,Finland,1973
19273,Europe & Central Asia,Finland,1974
19409,Europe & Central Asia,Finland,1975
19268,Europe & Central Asia,Finland,1976
19261,Europe & Central Asia,Finland,1977
19608,Europe & Central Asia,Finland,1978
20918,Europe & Central Asia,Finland,1979
21965,Europe & Central Asia,Finland,1980
22279,Europe & Central Asia,Finland,1981
22873,Europe & Central Asia,Finland,1982
23351,Europe & Central Asia,Finland,1983
23926,Europe & Central Asia,Finland,1984
24630,Europe & Central Asia,Finland,1985
25133,Europe & Central Asia,Finland,1986
26086,Europe & Central Asia,Finland,1987
27282,Europe & Central Asia,Finland,1988
28735,Europe & Central Asia,Finland,1989
28599,Europe & Central Asia,Finland,1990
26761,Europe & Central Asia,Finland,1991
25726,Europe & Central Asia,Finland,1992
25414,Europe & Central Asia,Finland,1993
26301,Europe & Central Asia,Finland,1994
27303,Europe & Central Asia,Finland,1995
28210,Europe & Central Asia,Finland,1996
29884,Europe & Central Asia,Finland,1997
31423,Europe & Central Asia,Finland,1998
32743,Europe & Central Asia,Finland,1999
34517,Europe & Central Asia,Finland,2000
35327,Europe & Central Asia,Finland,2001
35834,Europe & Central Asia,Finland,2002
36461,Europe & Central Asia,Finland,2003
37783,Europe & Central Asia,Finland,2004
38700,Europe & Central Asia,Finland,2005
40115,Europe & Central Asia,Finland,2006
42016,Europe & Central Asia,Finland,2007
42122,Europe & Central Asia,Finland,2008
38455,Europe & Central Asia,Finland,2009
39425,Europe & Central Asia,Finland,2010
40251,Europe & Central Asia,Finland,2011
39489,Europe & Central Asia,Finland,2012
38788,Europe & Central Asia,Finland,2013
13969,Europe & Central Asia,France,1964
14514,Europe & Central Asia,France,1965
15158,Europe & Central Asia,France,1966
15759,Europe & Central Asia,France,1967
16321,Europe & Central Asia,France,1968
17339,Europe & Central Asia,France,1969
18185,Europe & Central Asia,France,1970
18891,Europe & Central Asia,France,1971
19570,Europe & Central Asia,France,1972
20486,Europe & Central Asia,France,1973
20997,Europe & Central Asia,France,1974
20851,Europe & Central Asia,France,1975
21661,Europe & Central Asia,France,1976
22270,Europe & Central Asia,France,1977
22928,Europe & Central Asia,France,1978
23647,Europe & Central Asia,France,1979
23962,Europe & Central Asia,France,1980
24186,Europe & Central Asia,France,1981
24753,Europe & Central Asia,France,1982
25188,Europe & Central Asia,France,1983
25497,Europe & Central Asia,France,1984
25917,Europe & Central Asia,France,1985
26453,Europe & Central Asia,France,1986
26963,Europe & Central Asia,France,1987
28101,Europe & Central Asia,France,1988
28942,Europe & Central Asia,France,1989
29476,Europe & Central Asia,France,1990
29707,Europe & Central Asia,France,1991
30033,Europe & Central Asia,France,1992
29719,Europe & Central Asia,France,1993
30303,Europe & Central Asia,France,1994
30823,Europe & Central Asia,France,1995
31141,Europe & Central Asia,France,1996
31756,Europe & Central Asia,France,1997
32764,Europe & Central Asia,France,1998
33707,Europe & Central Asia,France,1999
34774,Europe & Central Asia,France,2000
35197,Europe & Central Asia,France,2001
35333,Europe & Central Asia,France,2002
35371,Europe & Central Asia,France,2003
36090,Europe & Central Asia,France,2004
36395,Europe & Central Asia,France,2005
37001,Europe & Central Asia,France,2006
37641,Europe & Central Asia,France,2007
37505,Europe & Central Asia,France,2008
36215,Europe & Central Asia,France,2009
36745,Europe & Central Asia,France,2010
37328,Europe & Central Asia,France,2011
37227,Europe & Central Asia,France,2012
37309,Europe & Central Asia,France,2013
2454,Sub-Saharan Africa,Gabon,1964
2807,Sub-Saharan Africa,Gabon,1965
2679,Sub-Saharan Africa,Gabon,1966
3219,Sub-Saharan Africa,Gabon,1967
3423,Sub-Saharan Africa,Gabon,1968
3836,Sub-Saharan Africa,Gabon,1969
4656,Sub-Saharan Africa,Gabon,1970
5793,Sub-Saharan Africa,Gabon,1971
6180,Sub-Saharan Africa,Gabon,1972
8349,Sub-Saharan Africa,Gabon,1973
18287,Sub-Saharan Africa,Gabon,1974
18169,Sub-Saharan Africa,Gabon,1975
21774,Sub-Saharan Africa,Gabon,1976
20699,Sub-Saharan Africa,Gabon,1977
