Country,Year,child_mortality,region
Ecuador,1966,151.8,America
Ecuador,1967,148.2,America
Ecuador,1968,144.9,America
Ecuador,1969,141.4,America
Ecuador,1970,138,America
Ecuador,1971,134.3,America
Ecuador,1972,130.3,America
Ecuador,1973,126,America
Ecuador,1974,121.3,America
Ecuador,1975,116.6,America
Ecuador,1976,111.8,America
Ecuador,1977,107.2,America
Ecuador,1978,102.6,America
Ecuador,1979,98.3,America
Ecuador,1980,93.9,America
Ecuador,1981,89.5,America
Ecuador,1982,85,America
Ecuador,1983,80.7,America
Ecuador,1984,76.6,America
Ecuador,1985,72.7,America
Ecuador,1986,69.1,America
Ecuador,1987,65.7,America
Ecuador,1988,62.6,America
Ecuador,1989,59.7,America
Ecuador,1990,56.9,America
Ecuador,1991,54.1,America
Ecuador,1992,51.5,America
Ecuador,1993,48.8,America
Ecuador,1994,46.3,America
Ecuador,1995,43.9,America
Ecuador,1996,41.6,America
Ecuador,1997,39.6,America
Ecuador,1998,37.7,America
Ecuador,1999,35.9,America
Ecuador,2000,34.4,America
Ecuador,2001,33.1,America
Ecuador,2002,31.9,America
Ecuador,2003,30.9,America
Ecuador,2004,30,America
Ecuador,2005,29.1,America
Ecuador,2006,28.3,America
Ecuador,2007,27.5,America
Ecuador,2008,26.8,America
Ecuador,2009,26,America
Ecuador,2010,25.2,America
Ecuador,2011,24.5,America
Ecuador,2012,23.7,America
Ecuador,2013,23,America
Egypt,1964,274.8,Middle East & North Africa
Egypt,1965,266.9,Middle East & North Africa
Egypt,1966,260.3,Middle East & North Africa
Egypt,1967,254.8,Middle East & North Africa
Egypt,1968,250.2,Middle East & North Africa
Egypt,1969,246.4,Middle East & North Africa
Egypt,1970,242.9,Middle East & North Africa
Egypt,1971,239.4,Middle East & North Africa
Egypt,1972,235.2,Middle East & North Africa
Egypt,1973,229.7,Middle East & North Africa
Egypt,1974,222.9,Middle East & North Africa
Egypt,1975,214.7,Middle East & North Africa
Egypt,1976,205.7,Middle East & North Africa
Egypt,1977,196.2,Middle East & North Africa
Egypt,1978,186.6,Middle East & North Africa
Egypt,1979,177,Middle East & North Africa
Egypt,1980,167.6,Middle East & North Africa
Egypt,1981,158.1,Middle East & North Africa
Egypt,1982,148.4,Middle East & North Africa
Egypt,1983,138.5,Middle East & North Africa
Egypt,1984,128.5,Middle East & North Africa
Egypt,1985,118.8,Middle East & North Africa
Egypt,1986,110.1,Middle East & North Africa
Egypt,1987,102.5,Middle East & North Africa
Egypt,1988,96,Middle East & North Africa
Egypt,1989,90.6,Middle East & North Africa
Egypt,1990,85.9,Middle East & North Africa
Egypt,1991,81.7,Middle East & North Africa
Egypt,1992,77.5,Middle East & North Africa
Egypt,1993,73.3,Middle East & North Africa
Egypt,1994,68.9,Middle East & North Africa
Egypt,1995,64.6,Middle East & North Africa
Egypt,1996,60.4,Middle East & North Africa
Egypt,1997,56.5,Middle East & North Africa
Egypt,1998,52.8,Middle East & North Africa
Egypt,1999,49.5,Middle East & North Africa
Egypt,2000,46.5,Middle East & North Africa
Egypt,2001,43.8,Middle East & North Africa
Egypt,2002,41.4,Middle East & North Africa
Egypt,2003,39.2,Middle East & North Africa
Egypt,2004,37.3,Middle East & North Africa
Egypt,2005,35.6,Middle East & North Africa
Egypt,2006,34.1,Middle East & North Africa
Egypt,2007,32.7,Middle East & North Africa
Egypt,2008,31.4,Middle East & North Africa
Egypt,2009,30.2,Middle East & North Africa
Egypt,2010,29,Middle East & North Africa
Egypt,2011,27.9,Middle East & North Africa
Egypt,2012,26.8,Middle East & North Africa
Egypt,2013,25.8,Middle East & North Africa
El Salvador,1964,172.7,America
El Salvador,1965,169.5,America
El Salvador,1966,166.4,America
El Salvador,1967,163.5,America
El Salvador,1968,160.7,America
El Salvador,1969,158,America
El Salvador,1970,155.1,America
El Salvador,1971,152.1,America
El Salvador,1972,148.9,America
El Salvador,1973,145.5,America
El Salvador,1974,141.7,America
El Salvador,1975,137.4,America
El Salvador,1976,132.7,America
El Salvador,1977,127.8,America
El Salvador,1978,122.4,America
El Salvador,1979,116.7,America
El Salvador,1980,110.7,America
El Salvador,1981,104.5,America
El Salvador,1982,98.2,America
El Salvador,1983,92,America
El Salvador,1984,86,America
El Salvador,1985,80.4,America
El Salvador,1986,75.2,America
El Salvador,1987,70.6,America
El Salvador,1988,66.5,America
El Salvador,1989,62.8,America
El Salvador,1990,59.4,America
El Salvador,1991,56.3,America
El Salvador,1992,53.2,America
El Salvador,1993,50.3,America
El Salvador,1994,47.4,America
El Salvador,1995,44.5,America
El Salvador,1996,41.7,America
El Salvador,1997,39.1,America
El Salvador,1998,36.6,America
El Salvador,1999,34.4,America
El Salvador,2000,32.4,America
El Salvador,2001,30.6,America
El Salvador,2002,29,America
El Salvador,2003,27.5,America
El Salvador,2004,26.1,America
El Salvador,2005,24.8,America
El Salvador,2006,23.6,America
El Salvador,2007,22.6,America
El Salvador,2008,21.6,America
El Salvador,2009,20.8,America
El Salvador,2010,20,America
El Salvador,2011,19.3,America
El Salvador,2012,18.6,America
El Salvador,2013,18,America
Equatorial Guinea,1964,274.46,Sub-Saharan Africa
Equatorial Guinea,1965,268.37,Sub-Saharan Africa
Equatorial Guinea,1966,262.28,Sub-Saharan Africa
Equatorial Guinea,1967,256.16,Sub-Saharan Africa
Equatorial Guinea,1968,250.41,Sub-Saharan Africa
Equatorial Guinea,1969,244.21,Sub-Saharan Africa
Equatorial Guinea,1970,239.18,Sub-Saharan Africa
Equatorial Guinea,1971,234.51,Sub-Saharan Africa
Equatorial Guinea,1972,230.18,Sub-Saharan Africa
Equatorial Guinea,1973,229.33,Sub-Saharan Africa
Equatorial Guinea,1974,228.48,Sub-Saharan Africa
Equatorial Guinea,1975,227.64,Sub-Saharan Africa
Equatorial Guinea,1976,226.79,Sub-Saharan Africa
Equatorial Guinea,1977,225.95,Sub-Saharan Africa
Equatorial Guinea,1978,225.12,Sub-Saharan Africa
Equatorial Guinea,1979,224.28,Sub-Saharan Africa
Equatorial Guinea,1980,234.78,Sub-Saharan Africa
Equatorial Guinea,1981,228.74,Sub-Saharan Africa
Equatorial Guinea,1982,221.8,Sub-Saharan Africa
Equatorial Guinea,1983,217.5,Sub-Saharan Africa
Equatorial Guinea,1984,213.1,Sub-Saharan Africa
Equatorial Guinea,1985,209.1,Sub-Saharan Africa
Equatorial Guinea,1986,205.1,Sub-Saharan Africa
Equatorial Guinea,1987,201.4,Sub-Saharan Africa
Equatorial Guinea,1988,197.5,Sub-Saharan Africa
Equatorial Guinea,1989,193.6,Sub-Saharan Africa
Equatorial Guinea,1990,189.5,Sub-Saharan Africa
Equatorial Guinea,1991,185.8,Sub-Saharan Africa
Equatorial Guinea,1992,182,Sub-Saharan Africa
Equatorial Guinea,1993,178.3,Sub-Saharan Africa
Equatorial Guinea,1994,174.6,Sub-Saharan Africa
Equatorial Guinea,1995,171.2,Sub-Saharan Africa
Equatorial Guinea,1996,167.6,Sub-Saharan Africa
Equatorial Guinea,1997,163.9,Sub-Saharan Africa
Equatorial Guinea,1998,160.1,Sub-Saharan Africa
Equatorial Guinea,1999,156.1,Sub-Saharan Africa
Equatorial Guinea,2000,152.1,Sub-Saharan Africa
Equatorial Guinea,2001,147.9,Sub-Saharan Africa
Equatorial Guinea,2002,143.8,Sub-Saharan Africa
Equatorial Guinea,2003,139.6,Sub-Saharan Africa
Equatorial Guinea,2004,135.4,Sub-Saharan Africa
Equatorial Guinea,2005,131.2,Sub-Saharan Africa
Equatorial Guinea,2006,126.9,Sub-Saharan Africa
Equatorial Guinea,2007,122.7,Sub-Saharan Africa
Equatorial Guinea,2008,118.4,Sub-Saharan Africa
Equatorial Guinea,2009,114.6,Sub-Saharan Africa
Equatorial Guinea,2010,110.9,Sub-Saharan Africa
Equatorial Guinea,2011,107.3,Sub-Saharan Africa
Equatorial Guinea,2012,103.7,Sub-Saharan Africa
Equatorial Guinea,2013,100.3,Sub-Saharan Africa
Eritrea,1964,259.26,Sub-Saharan Africa
Eritrea,1965,251.59,Sub-Saharan Africa
Eritrea,1966,244.15,Sub-Saharan Africa
Eritrea,1967,236.92,Sub-Saharan Africa
Eritrea,1968,229.91,Sub-Saharan Africa
Eritrea,1969,223.11,Sub-Saharan Africa
Eritrea,1970,221.4,Sub-Saharan Africa
Eritrea,1971,219.48,Sub-Saharan Africa
Eritrea,1972,217.66,Sub-Saharan Africa
Eritrea,1973,215.54,Sub-Saharan Africa
Eritrea,1974,213.1,Sub-Saharan Africa
Eritrea,1975,208.8,Sub-Saharan Africa
Eritrea,1976,204.7,Sub-Saharan Africa
Eritrea,1977,200.8,Sub-Saharan Africa
Eritrea,1978,197.1,Sub-Saharan Africa
Eritrea,1979,193.9,Sub-Saharan Africa
Eritrea,1980,191,Sub-Saharan Africa
Eritrea,1981,188.2,Sub-Saharan Africa
Eritrea,1982,185.3,Sub-Saharan Africa
Eritrea,1983,182.3,Sub-Saharan Africa
Eritrea,1984,179.1,Sub-Saharan Africa
Eritrea,1985,175.7,Sub-Saharan Africa
Eritrea,1986,171.8,Sub-Saharan Africa
Eritrea,1987,167.5,Sub-Saharan Africa
Eritrea,1988,162.7,Sub-Saharan Africa
Eritrea,1989,157.3,Sub-Saharan Africa
Eritrea,1990,151.4,Sub-Saharan Africa
Eritrea,1991,145,Sub-Saharan Africa
Eritrea,1992,138.2,Sub-Saharan Africa
Eritrea,1993,131.2,Sub-Saharan Africa
Eritrea,1994,124.1,Sub-Saharan Africa
Eritrea,1995,117.3,Sub-Saharan Africa
Eritrea,1996,110.8,Sub-Saharan Africa
Eritrea,1997,104.8,Sub-Saharan Africa
Eritrea,1998,99.2,Sub-Saharan Africa
Eritrea,1999,94,Sub-Saharan Africa
Eritrea,2000,89.1,Sub-Saharan Africa
Eritrea,2001,84.6,Sub-Saharan Africa
Eritrea,2002,80.4,Sub-Saharan Africa
Eritrea,2003,76.5,Sub-Saharan Africa
Eritrea,2004,72.9,Sub-Saharan Africa
Eritrea,2005,69.5,Sub-Saharan Africa
Eritrea,2006,66.3,Sub-Saharan Africa
Eritrea,2007,63.2,Sub-Saharan Africa
Eritrea,2008,60.4,Sub-Saharan Africa
Eritrea,2009,57.9,Sub-Saharan Africa
Eritrea,2010,55.6,Sub-Saharan Africa
Eritrea,2011,53.5,Sub-Saharan Africa
Eritrea,2012,51.6,Sub-Saharan Africa
Eritrea,2013,49.7,Sub-Saharan Africa
Estonia,1964,36.22,Europe & Central Asia
Estonia,1965,29.98,Europe & Central Asia
Estonia,1966,28.76,Europe & Central Asia
Estonia,1967,27.82,Europe & Central Asia
Estonia,1968,28,Europe & Central Asia
Estonia,1969,25.93,Europe & Central Asia
Estonia,1970,27.16,Europe & Central Asia
Estonia,1971,26.31,Europe & Central Asia
Estonia,1972,24.14,Europe & Central Asia
Estonia,1973,24.33,Europe & Central Asia
Estonia,1974,26.68,Europe & Central Asia
Estonia,1975,26.22,Europe & Central Asia
Estonia,1976,26.44,Europe & Central Asia
Estonia,1977,27.2,Europe & Central Asia
Estonia,1978,25.52,Europe & Central Asia
Estonia,1979,27.69,Europe & Central Asia
Estonia,1980,27.1,Europe & Central Asia
Estonia,1981,26.2,Europe & Central Asia
Estonia,1982,25.3,Europe & Central Asia
Estonia,1983,24.5,Europe & Central Asia
Estonia,1984,23.8,Europe & Central Asia
Estonia,1985,23.1,Europe & Central Asia
Estonia,1986,22.6,Europe & Central Asia
Estonia,1987,22,Europe & Central Asia
Estonia,1988,21.5,Europe & Central Asia
Estonia,1989,20.9,Europe & Central Asia
Estonia,1990,20.2,Europe & Central Asia
Estonia,1991,19.5,Europe & Central Asia
Estonia,1992,18.7,Europe & Central Asia
Estonia,1993,17.8,Europe & Central Asia
Estonia,1994,16.8,Europe & Central Asia
Estonia,1995,15.8,Europe & Central Asia
Estonia,1996,14.8,Europe & Central Asia
Estonia,1997,13.8,Europe & Central Asia
Estonia,1998,12.8,Europe & Central Asia
Estonia,1999,11.9,Europe & Central Asia
Estonia,2000,11,Europe & Central Asia
Estonia,2001,10.2,Europe & Central Asia
Estonia,2002,9.4,Europe & Central Asia
Estonia,2003,8.6,Europe & Central Asia
Estonia,2004,7.9,Europe & Central Asia
Estonia,2005,7.3,Europe & Central Asia
Estonia,2006,6.7,Europe & Central Asia
Estonia,2007,6.1,Europe & Central Asia
Estonia,2008,5.5,Europe & Central Asia
Estonia,2009,5,Europe & Central Asia
Estonia,2010,4.5,Europe & Central Asia
Estonia,2011,4.1,Europe & Central Asia
Estonia,2012,3.7,Europe & Central Asia
Estonia,2013,3.4,Europe & Central Asia
Ethiopia,1964,255.99,Sub-Saharan Africa
Ethiopia,1965,248.9,Sub-Saharan Africa
Ethiopia,1966,242,Sub-Saharan Africa
Ethiopia,1967,241.5,Sub-Saharan Africa
Ethiopia,1968,241,Sub-Saharan Africa
Ethiopia,1969,241.2,Sub-Saharan Africa
Ethiopia,1970,241.1,Sub-Saharan Africa
Ethiopia,1971,241.2,Sub-Saharan Africa
Ethiopia,1972,241.1,Sub-Saharan Africa
Ethiopia,1973,241,Sub-Saharan Africa
Ethiopia,1974,241,Sub-Saharan Africa
Ethiopia,1975,241.5,Sub-Saharan Africa
Ethiopia,1976,242.1,Sub-Saharan Africa
Ethiopia,1977,242.7,Sub-Saharan Africa
Ethiopia,1978,243,Sub-Saharan Africa
Ethiopia,1979,242.8,Sub-Saharan Africa
Ethiopia,1980,241.6,Sub-Saharan Africa
Ethiopia,1981,239.3,Sub-Saharan Africa
Ethiopia,1982,236,Sub-Saharan Africa
Ethiopia,1983,232,Sub-Saharan Africa
Ethiopia,1984,227.6,Sub-Saharan Africa
Ethiopia,1985,223.4,Sub-Saharan Africa
Ethiopia,1986,219.3,Sub-Saharan Africa
Ethiopia,1987,215.5,Sub-Saharan Africa
Ethiopia,1988,212,Sub-Saharan Africa
Ethiopia,1989,208.4,Sub-Saharan Africa
Ethiopia,1990,204.6,Sub-Saharan Africa
Ethiopia,1991,200.2,Sub-Saharan Africa
Ethiopia,1992,195,Sub-Saharan Africa
Ethiopia,1993,188.9,Sub-Saharan Africa
Ethiopia,1994,182,Sub-Saharan Africa
Ethiopia,1995,175,Sub-Saharan Africa
Ethiopia,1996,168.3,Sub-Saharan Africa
Ethiopia,1997,162,Sub-Saharan Africa
Ethiopia,1998,156.2,Sub-Saharan Africa
Ethiopia,1999,150.8,Sub-Saharan Africa
Ethiopia,2000,145.1,Sub-Saharan Africa
Ethiopia,2001,139,Sub-Saharan Africa
Ethiopia,2002,132.2,Sub-Saharan Africa
Ethiopia,2003,124.8,Sub-Saharan Africa
Ethiopia,2004,117,Sub-Saharan Africa
Ethiopia,2005,109.1,Sub-Saharan Africa
Ethiopia,2006,101.3,Sub-Saharan Africa
Ethiopia,2007,93.8,Sub-Saharan Africa
Ethiopia,2008,86.9,Sub-Saharan Africa
Ethiopia,2009,80.8,Sub-Saharan Africa
Ethiopia,2010,75.7,Sub-Saharan Africa
Ethiopia,2011,71.3,Sub-Saharan Africa
Ethiopia,2012,67.7,Sub-Saharan Africa
Ethiopia,2013,64.6,Sub-Saharan Africa
Fiji,1964,61.7,East Asia & Pacific
Fiji,1965,60,East Asia & Pacific
Fiji,1966,58.5,East Asia & Pacific
Fiji,1967,57.3,East Asia & Pacific
Fiji,1968,56.4,East Asia & Pacific
Fiji,1969,55.8,East Asia & Pacific
Fiji,1970,55.3,East Asia & Pacific
Fiji,1971,54.9,East Asia & Pacific
Fiji,1972,54.6,East Asia & Pacific
Fiji,1973,54.2,East Asia & Pacific
Fiji,1974,53.6,East Asia & Pacific
Fiji,1975,52.8,East Asia & Pacific
Fiji,1976,51.6,East Asia & Pacific
Fiji,1977,50,East Asia & Pacific
Fiji,1978,48.2,East Asia & Pacific
Fiji,1979,46.1,East Asia & Pacific
Fiji,1980,44,East Asia & Pacific
Fiji,1981,42,East Asia & Pacific
Fiji,1982,40,East Asia & Pacific
Fiji,1983,38.3,East Asia & Pacific
Fiji,1984,36.8,East Asia & Pacific
Fiji,1985,35.4,East Asia & Pacific
Fiji,1986,34.1,East Asia & Pacific
Fiji,1987,33,East Asia & Pacific
Fiji,1988,31.8,East Asia & Pacific
Fiji,1989,30.8,East Asia & Pacific
Fiji,1990,29.8,East Asia & Pacific
Fiji,1991,28.8,East Asia & Pacific
Fiji,1992,28,East Asia & Pacific
Fiji,1993,27.2,East Asia & Pacific
Fiji,1994,26.6,East Asia & Pacific
Fiji,1995,26.2,East Asia & Pacific
Fiji,1996,25.8,East Asia & Pacific
Fiji,1997,25.4,East Asia & Pacific
Fiji,1998,25.1,East Asia & Pacific
Fiji,1999,24.8,East Asia & Pacific
Fiji,2000,24.5,East Asia & Pacific
Fiji,2001,24.2,East Asia & Pacific
Fiji,2002,23.9,East Asia & Pacific
Fiji,2003,23.7,East Asia & Pacific
Fiji,2004,23.7,East Asia & Pacific
Fiji,2005,23.7,East Asia & Pacific
Fiji,2006,23.8,East Asia & Pacific
Fiji,2007,23.9,East Asia & Pacific
Fiji,2008,24,East Asia & Pacific
Fiji,2009,24,East Asia & Pacific
Fiji,2010,23.9,East Asia & Pacific
Fiji,2011,23.7,East Asia & Pacific
Fiji,2012,23.5,East Asia & Pacific
Fiji,2013,23.2,East Asia & Pacific
Finland,1964,21.3,Europe & Central Asia
Finland,1965,20.2,Europe & Central Asia
Finland,1966,19.3,Europe & Central Asia
Finland,1967,18.4,Europe & Central Asia
Finland,1968,17.6,Europe & Central Asia
Finland,1969,16.9,Europe & Central Asia
Finland,1970,16.1,Europe & Central Asia
Finland,1971,15.4,Europe & Central Asia
Finland,1972,14.6,Europe & Central Asia
Finland,1973,13.8,Europe & Central Asia
Finland,1974,13.1,Europe & Central Asia
Finland,1975,12.2,Europe & Central Asia
Finland,1976,11.4,Europe & Central Asia
Finland,1977,10.6,Europe & Central Asia
Finland,1978,9.9,Europe & Central Asia
Finland,1979,9.2,Europe & Central Asia
Finland,1980,8.7,Europe & Central Asia
Finland,1981,8.2,Europe & Central Asia
Finland,1982,7.9,Europe & Central Asia
Finland,1983,7.6,Europe & Central Asia
Finland,1984,7.4,Europe & Central Asia
Finland,1985,7.3,Europe & Central Asia
Finland,1986,7.3,Europe & Central Asia
Finland,1987,7.2,Europe & Central Asia
Finland,1988,7.1,Europe & Central Asia
Finland,1989,6.9,Europe & Central Asia
Finland,1990,6.7,Europe & Central Asia
Finland,1991,6.4,Europe & Central Asia
Finland,1992,6.1,Europe & Central Asia
Finland,1993,5.8,Europe & Central Asia
Finland,1994,5.5,Europe & Central Asia
Finland,1995,5.2,Europe & Central Asia
Finland,1996,4.9,Europe & Central Asia
Finland,1997,4.7,Europe & Central Asia
Finland,1998,4.6,Europe & Central Asia
Finland,1999,4.4,Europe & Central Asia
Finland,2000,4.3,Europe & Central Asia
Finland,2001,4.2,Europe & Central Asia
Finland,2002,4.1,Europe & Central Asia
Finland,2003,4,Europe & Central Asia
Finland,2004,3.9,Europe & Central Asia
Finland,2005,3.8,Europe & Central Asia
Finland,2006,3.6,Europe & Central Asia
Finland,2007,3.5,Europe & Central Asia
Finland,2008,3.3,Europe & Central Asia
Finland,2009,3.2,Europe & Central Asia
Finland,2010,3,Europe & Central Asia
Finland,2011,2.9,Europe & Central Asia
Finland,2012,2.7,Europe & Central Asia
Finland,2013,2.6,Europe & Central Asia
France,1964,23.4,Europe & Central Asia
France,1965,22.3,Europe & Central Asia
France,1966,21.4,Europe & Central Asia
France,1967,20.6,Europe & Central Asia
France,1968,19.9,Europe & Central Asia
France,1969,19.1,Europe & Central Asia
France,1970,18.2,Europe & Central Asia
France,1971,17.4,Europe & Central Asia
France,1972,16.6,Europe & Central Asia
France,1973,15.9,Europe & Central Asia
France,1974,15.4,Europe & Central Asia
France,1975,15,Europe & Central Asia
France,1976,14.5,Europe & Central Asia
France,1977,13.9,Europe & Central Asia
France,1978,13.3,Europe & Central Asia
France,1979,12.8,Europe & Central Asia
France,1980,12.4,Europe & Central Asia
France,1981,11.9,Europe & Central Asia
France,1982,11.5,Europe & Central Asia
France,1983,11.1,Europe & Central Asia
France,1984,10.7,Europe & Central Asia
France,1985,10.3,Europe & Central Asia
France,1986,10,Europe & Central Asia
France,1987,9.8,Europe & Central Asia
France,1988,9.6,Europe & Central Asia
France,1989,9.3,Europe & Central Asia
France,1990,9,Europe & Central Asia
France,1991,8.6,Europe & Central Asia
France,1992,8.1,Europe & Central Asia
France,1993,7.6,Europe & Central Asia
France,1994,7,Europe & Central Asia
France,1995,6.5,Europe & Central Asia
France,1996,6.1,Europe & Central Asia
France,1997,5.8,Europe & Central Asia
France,1998,5.6,Europe & Central Asia
France,1999,5.5,Europe & Central Asia
France,2000,5.4,Europe & Central Asia
France,2001,5.3,Europe & Central Asia
France,2002,5.1,Europe & Central Asia
France,2003,4.9,Europe & Central Asia
France,2004,4.7,Europe & Central Asia
France,2005,4.6,Europe & Central Asia
France,2006,4.5,Europe & Central Asia
France,2007,4.4,Europe & Central Asia
France,2008,4.3,Europe & Central Asia
France,2009,4.3,Europe & Central Asia
France,2010,4.3,Europe & Central Asia
France,2011,4.3,Europe & Central Asia
France,2012,4.3,Europe & Central Asia
France,2013,4.4,Europe & Central Asia
French Guiana,1980,46.99,America
French Guiana,1981,44.07,America
French Guiana,1982,41.21,America
French Guiana,1983,38.58,America
French Guiana,1984,36.24,America
French Guiana,1985,34.25,America
French Guiana,1986,32.57,America
French Guiana,1987,31.08,America
French Guiana,1988,29.71,America
French Guiana,1989,28.41,America
French Guiana,1990,27.17,America
French Guiana,1991,25.99,America
French Guiana,1992,24.88,America
French Guiana,1993,23.83,America
French Guiana,1994,22.85,America
French Guiana,1995,21.92,America
French Guiana,1996,21.03,America
French Guiana,1997,20.17,America
French Guiana,1998,19.33,America
French Guiana,1999,18.52,America
French Guiana,2000,17.71,America
French Guiana,2001,16.9,America
French Guiana,2002,16.1,America
French Guiana,2003,15.31,America
French Guiana,2004,14.55,America
French Guiana,2005,13.83,America
French Guiana,2006,13.17,America
French Guiana,2007,12.6,America
French Guiana,2008,12.11,America
French Guiana,2009,11.72,America
French Guiana,2010,11.41,America
French Guiana,2011,11.2,America
French Guiana,2012,11.05,America
French Guiana,2013,10.95,America
French Polynesia,1980,49.95,East Asia & Pacific
French Polynesia,1981,44.96,East Asia & Pacific
French Polynesia,1982,40.04,East Asia & Pacific
