Country,Year,life,region
"Congo, Rep.",1985,56.748,Sub-Saharan Africa
"Congo, Rep.",1986,56.623,Sub-Saharan Africa
"Congo, Rep.",1987,56.393,Sub-Saharan Africa
"Congo, Rep.",1988,56.068,Sub-Saharan Africa
"Congo, Rep.",1989,55.664,Sub-Saharan Africa
"Congo, Rep.",1990,55.202,Sub-Saharan Africa
"Congo, Rep.",1991,54.705,Sub-Saharan Africa
"Congo, Rep.",1992,54.207,Sub-Saharan Africa
"Congo, Rep.",1993,53.737,Sub-Saharan Africa
"Congo, Rep.",1994,53.32,Sub-Saharan Africa
"Congo, Rep.",1995,52.973,Sub-Saharan Africa
"Congo, Rep.",1996,52.7,Sub-Saharan Africa
"Congo, Rep.",1997,52.495,Sub-Saharan Africa
"Congo, Rep.",1998,52.357,Sub-Saharan Africa
"Congo, Rep.",1999,52.295,Sub-Saharan Africa
"Congo, Rep.",2000,52.326,Sub-Saharan Africa
"Congo, Rep.",2001,52.466,Sub-Saharan Africa
"Congo, Rep.",2002,52.716,Sub-Saharan Africa
"Congo, Rep.",2003,53.073,Sub-Saharan Africa
"Congo, Rep.",2004,53.524,Sub-Saharan Africa
"Congo, Rep.",2005,54.058,Sub-Saharan Africa
"Congo, Rep.",2006,54.658,Sub-Saharan Africa
"Congo, Rep.",2007,55.301,Sub-Saharan Africa
"Congo, Rep.",2008,55.959,Sub-Saharan Africa
"Congo, Rep.",2009,56.609,Sub-Saharan Africa
"Congo, Rep.",2010,57.229,Sub-Saharan Africa
"Congo, Rep.",2011,57.799,Sub-Saharan Africa
"Congo, Rep.",2012,58.32,Sub-Saharan Africa
"Congo, Rep.",2013,58.793,Sub-Saharan Africa
Costa Rica,1964,63.818,America
Costa Rica,1965,64.342,America
Costa Rica,1966,64.85,America
Costa Rica,1967,65.345,America
Costa Rica,1968,65.829,America
Costa Rica,1969,66.309,America
Costa Rica,1970,66.792,America
Costa Rica,1971,67.29,America
Costa Rica,1972,67.806,America
Costa Rica,1973,68.344,America
Costa Rica,1974,68.903,America
Costa Rica,1975,69.484,America
Costa Rica,1976,70.085,America
Costa Rica,1977,70.696,America
Costa Rica,1978,71.304,America
Costa Rica,1979,71.898,America
Costa Rica,1980,72.463,America
Costa Rica,1981,72.984,America
Costa Rica,1982,73.454,America
Costa Rica,1983,73.87,America
Costa Rica,1984,74.231,America
Costa Rica,1985,74.542,America
Costa Rica,1986,74.808,America
Costa Rica,1987,75.044,America
Costa Rica,1988,75.263,America
Costa Rica,1989,75.474,America
Costa Rica,1990,75.683,America
Costa Rica,1991,75.895,America
Costa Rica,1992,76.107,America
Costa Rica,1993,76.319,America
Costa Rica,1994,76.532,America
Costa Rica,1995,76.744,America
Costa Rica,1996,76.954,America
Costa Rica,1997,77.159,America
Costa Rica,1998,77.356,America
Costa Rica,1999,77.545,America
Costa Rica,2000,77.721,America
Costa Rica,2001,77.884,America
Costa Rica,2002,78.033,America
Costa Rica,2003,78.172,America
Costa Rica,2004,78.305,America
Costa Rica,2005,78.437,America
Costa Rica,2006,78.577,America
Costa Rica,2007,78.728,America
Costa Rica,2008,78.896,America
Costa Rica,2009,79.08,America
Costa Rica,2010,79.28,America
Costa Rica,2011,79.493,America
Costa Rica,2012,79.712,America
Costa Rica,2013,79.93,America
Cote d'Ivoire,1964,39.488,Sub-Saharan Africa
Cote d'Ivoire,1965,40.104,Sub-Saharan Africa
Cote d'Ivoire,1966,40.736,Sub-Saharan Africa
Cote d'Ivoire,1967,41.406,Sub-Saharan Africa
Cote d'Ivoire,1968,42.123,Sub-Saharan Africa
Cote d'Ivoire,1969,42.888,Sub-Saharan Africa
Cote d'Ivoire,1970,43.692,Sub-Saharan Africa
Cote d'Ivoire,1971,44.521,Sub-Saharan Africa
Cote d'Ivoire,1972,45.351,Sub-Saharan Africa
Cote d'Ivoire,1973,46.16,Sub-Saharan Africa
Cote d'Ivoire,1974,46.933,Sub-Saharan Africa
Cote d'Ivoire,1975,47.661,Sub-Saharan Africa
Cote d'Ivoire,1976,48.339,Sub-Saharan Africa
Cote d'Ivoire,1977,48.973,Sub-Saharan Africa
Cote d'Ivoire,1978,49.564,Sub-Saharan Africa
Cote d'Ivoire,1979,50.109,Sub-Saharan Africa
Cote d'Ivoire,1980,50.61,Sub-Saharan Africa
Cote d'Ivoire,1981,51.073,Sub-Saharan Africa
Cote d'Ivoire,1982,51.497,Sub-Saharan Africa
Cote d'Ivoire,1983,51.879,Sub-Saharan Africa
Cote d'Ivoire,1984,52.21,Sub-Saharan Africa
Cote d'Ivoire,1985,52.478,Sub-Saharan Africa
Cote d'Ivoire,1986,52.672,Sub-Saharan Africa
Cote d'Ivoire,1987,52.781,Sub-Saharan Africa
Cote d'Ivoire,1988,52.793,Sub-Saharan Africa
Cote d'Ivoire,1989,52.701,Sub-Saharan Africa
Cote d'Ivoire,1990,52.483,Sub-Saharan Africa
Cote d'Ivoire,1991,52.12,Sub-Saharan Africa
Cote d'Ivoire,1992,51.617,Sub-Saharan Africa
Cote d'Ivoire,1993,50.997,Sub-Saharan Africa
Cote d'Ivoire,1994,50.291,Sub-Saharan Africa
Cote d'Ivoire,1995,49.534,Sub-Saharan Africa
Cote d'Ivoire,1996,48.763,Sub-Saharan Africa
Cote d'Ivoire,1997,48.023,Sub-Saharan Africa
Cote d'Ivoire,1998,47.359,Sub-Saharan Africa
Cote d'Ivoire,1999,46.812,Sub-Saharan Africa
Cote d'Ivoire,2000,46.429,Sub-Saharan Africa
Cote d'Ivoire,2001,46.244,Sub-Saharan Africa
Cote d'Ivoire,2002,46.249,Sub-Saharan Africa
Cote d'Ivoire,2003,46.425,Sub-Saharan Africa
Cote d'Ivoire,2004,46.752,Sub-Saharan Africa
Cote d'Ivoire,2005,47.193,Sub-Saharan Africa
Cote d'Ivoire,2006,47.705,Sub-Saharan Africa
Cote d'Ivoire,2007,48.239,Sub-Saharan Africa
Cote d'Ivoire,2008,48.753,Sub-Saharan Africa
Cote d'Ivoire,2009,49.224,Sub-Saharan Africa
Cote d'Ivoire,2010,49.642,Sub-Saharan Africa
Cote d'Ivoire,2011,50.014,Sub-Saharan Africa
Cote d'Ivoire,2012,50.367,Sub-Saharan Africa
Cote d'Ivoire,2013,50.722,Sub-Saharan Africa
Croatia,1964,66.3,Europe & Central Asia
Croatia,1965,66.662,Europe & Central Asia
Croatia,1966,67.018,Europe & Central Asia
Croatia,1967,67.37,Europe & Central Asia
Croatia,1968,67.716,Europe & Central Asia
Croatia,1969,68.055,Europe & Central Asia
Croatia,1970,68.381,Europe & Central Asia
Croatia,1971,68.687,Europe & Central Asia
Croatia,1972,68.969,Europe & Central Asia
Croatia,1973,69.222,Europe & Central Asia
Croatia,1974,69.447,Europe & Central Asia
Croatia,1975,69.643,Europe & Central Asia
Croatia,1976,69.81,Europe & Central Asia
Croatia,1977,69.955,Europe & Central Asia
Croatia,1978,70.086,Europe & Central Asia
Croatia,1979,70.211,Europe & Central Asia
Croatia,1980,70.342,Europe & Central Asia
Croatia,1981,70.49,Europe & Central Asia
Croatia,1982,70.66,Europe & Central Asia
Croatia,1983,70.854,Europe & Central Asia
Croatia,1984,71.07,Europe & Central Asia
Croatia,1985,71.301,Europe & Central Asia
Croatia,1986,71.532,Europe & Central Asia
Croatia,1987,71.752,Europe & Central Asia
Croatia,1988,71.955,Europe & Central Asia
Croatia,1989,72.143,Europe & Central Asia
Croatia,1990,72.331,Europe & Central Asia
Croatia,1991,72.54,Europe & Central Asia
Croatia,1992,72.785,Europe & Central Asia
Croatia,1993,73.071,Europe & Central Asia
Croatia,1994,73.391,Europe & Central Asia
Croatia,1995,73.724,Europe & Central Asia
Croatia,1996,74.041,Europe & Central Asia
Croatia,1997,74.314,Europe & Central Asia
Croatia,1998,74.529,Europe & Central Asia
Croatia,1999,74.687,Europe & Central Asia
Croatia,2000,74.798,Europe & Central Asia
Croatia,2001,74.888,Europe & Central Asia
Croatia,2002,74.986,Europe & Central Asia
Croatia,2003,75.114,Europe & Central Asia
Croatia,2004,75.279,Europe & Central Asia
Croatia,2005,75.478,Europe & Central Asia
Croatia,2006,75.702,Europe & Central Asia
Croatia,2007,75.93,Europe & Central Asia
Croatia,2008,76.149,Europe & Central Asia
Croatia,2009,76.353,Europe & Central Asia
Croatia,2010,76.54,Europe & Central Asia
Croatia,2011,76.714,Europe & Central Asia
Croatia,2012,76.881,Europe & Central Asia
Croatia,2013,77.048,Europe & Central Asia
Cuba,1964,66.327,America
Cuba,1965,66.956,America
Cuba,1966,67.573,America
Cuba,1967,68.171,America
Cuba,1968,68.745,America
Cuba,1969,69.291,America
Cuba,1970,69.811,America
Cuba,1971,70.309,America
Cuba,1972,70.79,America
Cuba,1973,71.259,America
Cuba,1974,71.711,America
Cuba,1975,72.144,America
Cuba,1976,72.55,America
Cuba,1977,72.922,America
Cuba,1978,73.257,America
Cuba,1979,73.551,America
Cuba,1980,73.803,America
Cuba,1981,74.012,America
Cuba,1982,74.184,America
Cuba,1983,74.323,America
Cuba,1984,74.435,America
Cuba,1985,74.519,America
Cuba,1986,74.574,America
Cuba,1987,74.603,America
Cuba,1988,74.616,America
Cuba,1989,74.623,America
Cuba,1990,74.646,America
Cuba,1991,74.704,America
Cuba,1992,74.809,America
Cuba,1993,74.965,America
Cuba,1994,75.171,America
Cuba,1995,75.419,America
Cuba,1996,75.69,America
Cuba,1997,75.964,America
Cuba,1998,76.225,America
Cuba,1999,76.465,America
Cuba,2000,76.684,America
Cuba,2001,76.889,America
Cuba,2002,77.09,America
Cuba,2003,77.296,America
Cuba,2004,77.508,America
Cuba,2005,77.725,America
Cuba,2006,77.942,America
Cuba,2007,78.154,America
Cuba,2008,78.358,America
Cuba,2009,78.552,America
Cuba,2010,78.736,America
Cuba,2011,78.914,America
Cuba,2012,79.088,America
Cuba,2013,79.262,America
Cyprus,1964,70.895,Europe & Central Asia
Cyprus,1965,71.197,Europe & Central Asia
Cyprus,1966,71.491,Europe & Central Asia
Cyprus,1967,71.776,Europe & Central Asia
Cyprus,1968,72.052,Europe & Central Asia
Cyprus,1969,72.318,Europe & Central Asia
Cyprus,1970,72.576,Europe & Central Asia
Cyprus,1971,72.825,Europe & Central Asia
Cyprus,1972,73.067,Europe & Central Asia
Cyprus,1973,73.301,Europe & Central Asia
Cyprus,1974,73.53,Europe & Central Asia
Cyprus,1975,73.753,Europe & Central Asia
Cyprus,1976,73.971,Europe & Central Asia
Cyprus,1977,74.183,Europe & Central Asia
Cyprus,1978,74.39,Europe & Central Asia
Cyprus,1979,74.592,Europe & Central Asia
Cyprus,1980,74.79,Europe & Central Asia
Cyprus,1981,74.984,Europe & Central Asia
Cyprus,1982,75.174,Europe & Central Asia
Cyprus,1983,75.359,Europe & Central Asia
Cyprus,1984,75.541,Europe & Central Asia
Cyprus,1985,75.718,Europe & Central Asia
Cyprus,1986,75.892,Europe & Central Asia
Cyprus,1987,76.063,Europe & Central Asia
Cyprus,1988,76.23,Europe & Central Asia
Cyprus,1989,76.393,Europe & Central Asia
Cyprus,1990,76.554,Europe & Central Asia
Cyprus,1991,76.711,Europe & Central Asia
Cyprus,1992,76.865,Europe & Central Asia
Cyprus,1993,77.017,Europe & Central Asia
Cyprus,1994,77.166,Europe & Central Asia
Cyprus,1995,77.312,Europe & Central Asia
Cyprus,1996,77.456,Europe & Central Asia
Cyprus,1997,77.598,Europe & Central Asia
Cyprus,1998,77.738,Europe & Central Asia
Cyprus,1999,77.876,Europe & Central Asia
Cyprus,2000,78.011,Europe & Central Asia
Cyprus,2001,78.142,Europe & Central Asia
Cyprus,2002,78.27,Europe & Central Asia
Cyprus,2003,78.395,Europe & Central Asia
Cyprus,2004,78.518,Europe & Central Asia
Cyprus,2005,78.643,Europe & Central Asia
Cyprus,2006,78.771,Europe & Central Asia
Cyprus,2007,78.904,Europe & Central Asia
Cyprus,2008,79.045,Europe & Central Asia
Cyprus,2009,79.193,Europe & Central Asia
Cyprus,2010,79.348,Europe & Central Asia
Cyprus,2011,79.509,Europe & Central Asia
Cyprus,2012,79.674,Europe & Central Asia
Cyprus,2013,79.841,Europe & Central Asia
Czech Rep.,1964,70.58,Europe & Central Asia
Czech Rep.,1965,70.27,Europe & Central Asia
Czech Rep.,1966,70.49,Europe & Central Asia
Czech Rep.,1967,70.38,Europe & Central Asia
Czech Rep.,1968,69.94,Europe & Central Asia
Czech Rep.,1969,69.44,Europe & Central Asia
Czech Rep.,1970,69.53,Europe & Central Asia
Czech Rep.,1971,69.77,Europe & Central Asia
Czech Rep.,1972,70.29,Europe & Central Asia
Czech Rep.,1973,70.13,Europe & Central Asia
Czech Rep.,1974,70.21,Europe & Central Asia
Czech Rep.,1975,70.55,Europe & Central Asia
Czech Rep.,1976,70.66,Europe & Central Asia
Czech Rep.,1977,70.71,Europe & Central Asia
Czech Rep.,1978,70.78,Europe & Central Asia
Czech Rep.,1979,70.89,Europe & Central Asia
Czech Rep.,1980,70.42,Europe & Central Asia
Czech Rep.,1981,70.86,Europe & Central Asia
Czech Rep.,1982,70.96,Europe & Central Asia
Czech Rep.,1983,70.73,Europe & Central Asia
Czech Rep.,1984,70.99,Europe & Central Asia
Czech Rep.,1985,71.2,Europe & Central Asia
Czech Rep.,1986,71.13,Europe & Central Asia
Czech Rep.,1987,71.58,Europe & Central Asia
Czech Rep.,1988,71.78,Europe & Central Asia
Czech Rep.,1989,71.83,Europe & Central Asia
Czech Rep.,1990,71.49,Europe & Central Asia
Czech Rep.,1991,72.03,Europe & Central Asia
Czech Rep.,1992,72.4,Europe & Central Asia
Czech Rep.,1993,72.92,Europe & Central Asia
Czech Rep.,1994,73.13,Europe & Central Asia
Czech Rep.,1995,73.26,Europe & Central Asia
Czech Rep.,1996,73.9,Europe & Central Asia
Czech Rep.,1997,74.01,Europe & Central Asia
Czech Rep.,1998,74.62,Europe & Central Asia
Czech Rep.,1999,74.81,Europe & Central Asia
Czech Rep.,2000,75.05,Europe & Central Asia
Czech Rep.,2001,75.38,Europe & Central Asia
Czech Rep.,2002,75.51,Europe & Central Asia
Czech Rep.,2003,75.46,Europe & Central Asia
Czech Rep.,2004,76.01,Europe & Central Asia
Czech Rep.,2005,76.22,Europe & Central Asia
Czech Rep.,2006,76.78,Europe & Central Asia
Czech Rep.,2007,76.99,Europe & Central Asia
Czech Rep.,2008,77.26,Europe & Central Asia
Czech Rep.,2009,77.102,Europe & Central Asia
Czech Rep.,2010,77.267,Europe & Central Asia
Czech Rep.,2011,77.414,Europe & Central Asia
Czech Rep.,2012,77.552,Europe & Central Asia
Czech Rep.,2013,77.69,Europe & Central Asia
Denmark,1964,72.52,Europe & Central Asia
Denmark,1965,72.4,Europe & Central Asia
Denmark,1966,72.48,Europe & Central Asia
Denmark,1967,72.96,Europe & Central Asia
Denmark,1968,73.17,Europe & Central Asia
Denmark,1969,73.26,Europe & Central Asia
Denmark,1970,73.38,Europe & Central Asia
Denmark,1971,73.44,Europe & Central Asia
Denmark,1972,73.47,Europe & Central Asia
Denmark,1973,73.71,Europe & Central Asia
Denmark,1974,73.84,Europe & Central Asia
Denmark,1975,74.11,Europe & Central Asia
Denmark,1976,73.78,Europe & Central Asia
Denmark,1977,74.69,Europe & Central Asia
Denmark,1978,74.45,Europe & Central Asia
Denmark,1979,74.27,Europe & Central Asia
Denmark,1980,74.16,Europe & Central Asia
Denmark,1981,74.29,Europe & Central Asia
Denmark,1982,74.63,Europe & Central Asia
Denmark,1983,74.5,Europe & Central Asia
Denmark,1984,74.65,Europe & Central Asia
Denmark,1985,74.52,Europe & Central Asia
Denmark,1986,74.69,Europe & Central Asia
Denmark,1987,74.8,Europe & Central Asia
Denmark,1988,74.89,Europe & Central Asia
Denmark,1989,74.92,Europe & Central Asia
Denmark,1990,74.92,Europe & Central Asia
Denmark,1991,75.29,Europe & Central Asia
Denmark,1992,75.33,Europe & Central Asia
Denmark,1993,75.25,Europe & Central Asia
Denmark,1994,75.51,Europe & Central Asia
Denmark,1995,75.36,Europe & Central Asia
Denmark,1996,75.74,Europe & Central Asia
Denmark,1997,76.11,Europe & Central Asia
Denmark,1998,76.51,Europe & Central Asia
Denmark,1999,76.66,Europe & Central Asia
Denmark,2000,76.9,Europe & Central Asia
Denmark,2001,77.06,Europe & Central Asia
Denmark,2002,77.18,Europe & Central Asia
Denmark,2003,77.78,Europe & Central Asia
Denmark,2004,77.58,Europe & Central Asia
Denmark,2005,78.32,Europe & Central Asia
Denmark,2006,78.32,Europe & Central Asia
Denmark,2007,78.44,Europe & Central Asia
Denmark,2008,78.408,Europe & Central Asia
Denmark,2009,78.809,Europe & Central Asia
Denmark,2010,78.969,Europe & Central Asia
Denmark,2011,79.114,Europe & Central Asia
Denmark,2012,79.251,Europe & Central Asia
Denmark,2013,79.388,Europe & Central Asia
Djibouti,1964,45.727,Middle East & North Africa
Djibouti,1965,46.166,Middle East & North Africa
Djibouti,1966,46.654,Middle East & North Africa
Djibouti,1967,47.203,Middle East & North Africa
Djibouti,1968,47.814,Middle East & North Africa
Djibouti,1969,48.476,Middle East & North Africa
Djibouti,1970,49.16,Middle East & North Africa
Djibouti,1971,49.827,Middle East & North Africa
Djibouti,1972,50.442,Middle East & North Africa
Djibouti,1973,50.982,Middle East & North Africa
Djibouti,1974,51.442,Middle East & North Africa
Djibouti,1975,51.832,Middle East & North Africa
Djibouti,1976,52.177,Middle East & North Africa
Djibouti,1977,52.513,Middle East & North Africa
Djibouti,1978,52.865,Middle East & North Africa
Djibouti,1979,53.241,Middle East & North Africa
Djibouti,1980,53.639,Middle East & North Africa
Djibouti,1981,54.049,Middle East & North Africa
Djibouti,1982,54.451,Middle East & North Africa
Djibouti,1983,54.828,Middle East & North Africa
Djibouti,1984,55.174,Middle East & North Africa
Djibouti,1985,55.488,Middle East & North Africa
Djibouti,1986,55.772,Middle East & North Africa
Djibouti,1987,56.032,Middle East & North Africa
Djibouti,1988,56.271,Middle East & North Africa
Djibouti,1989,56.488,Middle East & North Africa
Djibouti,1990,56.678,Middle East & North Africa
Djibouti,1991,56.831,Middle East & North Africa
Djibouti,1992,56.943,Middle East & North Africa
Djibouti,1993,57.017,Middle East & North Africa
Djibouti,1994,57.056,Middle East & North Africa
Djibouti,1995,57.066,Middle East & North Africa
Djibouti,1996,57.05,Middle East & North Africa
Djibouti,1997,57.023,Middle East & North Africa
Djibouti,1998,56.999,Middle East & North Africa
Djibouti,1999,56.993,Middle East & North Africa
Djibouti,2000,57.023,Middle East & North Africa
Djibouti,2001,57.101,Middle East & North Africa
Djibouti,2002,57.234,Middle East & North Africa
Djibouti,2003,57.425,Middle East & North Africa
Djibouti,2004,57.678,Middle East & North Africa
Djibouti,2005,57.996,Middle East & North Africa
Djibouti,2006,58.38,Middle East & North Africa
Djibouti,2007,58.816,Middle East & North Africa
Djibouti,2008,59.292,Middle East & North Africa
Djibouti,2009,59.794,Middle East & North Africa
Djibouti,2010,60.307,Middle East & North Africa
Djibouti,2011,60.819,Middle East & North Africa
Djibouti,2012,61.319,Middle East & North Africa
Djibouti,2013,61.801,Middle East & North Africa
Dominican Rep.,1964,54.633,America
Dominican Rep.,1965,55.31,America
Dominican Rep.,1966,55.973,America
Dominican Rep.,1967,56.623,America
Dominican Rep.,1968,57.256,America
Dominican Rep.,1969,57.872,America
Dominican Rep.,1970,58.465,America
Dominican Rep.,1971,59.03,America
Dominican Rep.,1972,59.565,America
Dominican Rep.,1973,60.069,America
Dominican Rep.,1974,60.545,America
Dominican Rep.,1975,60.992,America
Dominican Rep.,1976,61.412,America
Dominican Rep.,1977,61.811,America
Dominican Rep.,1978,62.198,America
Dominican Rep.,1979,62.581,America
Dominican Rep.,1980,62.97,America
Dominican Rep.,1981,63.373,America
Dominican Rep.,1982,63.795,America
Dominican Rep.,1983,64.239,America
Dominican Rep.,1984,64.706,America
Dominican Rep.,1985,65.199,America
Dominican Rep.,1986,65.719,America
Dominican Rep.,1987,66.258,America
Dominican Rep.,1988,66.803,America
Dominican Rep.,1989,67.342,America
Dominican Rep.,1990,67.856,America
Dominican Rep.,1991,68.325,America
Dominican Rep.,1992,68.738,America
Dominican Rep.,1993,69.092,America
Dominican Rep.,1994,69.385,America
Dominican Rep.,1995,69.625,America
Dominican Rep.,1996,69.825,America
Dominican Rep.,1997,70.004,America
Dominican Rep.,1998,70.179,America
Dominican Rep.,1999,70.36,America
Dominican Rep.,2000,70.553,America
Dominican Rep.,2001,70.759,America
Dominican Rep.,2002,70.971,America
Dominican Rep.,2003,71.185,America
Dominican Rep.,2004,71.401,America
Dominican Rep.,2005,71.619,America
Dominican Rep.,2006,71.84,America
Dominican Rep.,2007,72.062,America
Dominican Rep.,2008,72.286,America
Dominican Rep.,2009,72.51,America
Dominican Rep.,2010,72.734,America
Dominican Rep.,2011,72.958,America
Dominican Rep.,2012,73.181,America
Dominican Rep.,2013,73.402,America
Ecuador,1964,55.404,America
Ecuador,1965,55.843,America
Ecuador,1966,56.242,America
Ecuador,1967,56.622,America
Ecuador,1968,57,America
Ecuador,1969,57.387,America
Ecuador,1970,57.791,America
Ecuador,1971,58.213,America
Ecuador,1972,58.652,America
Ecuador,1973,59.107,America
Ecuador,1974,59.58,America
Ecuador,1975,60.075,America
Ecuador,1976,60.598,America
Ecuador,1977,61.147,America
Ecuador,1978,61.72,America
Ecuador,1979,62.315,America
Ecuador,1980,62.927,America
